eval/episodes,train/loss_critic,eval/return_history,reference_action_mean,rollout/episode_steps,rollout/actions_mean,rollout/episodes,train/param_noise_distance,eval/return,rollout/Q_mean,reference_actor_Q_mean,rollout/return_history,total/duration,obs_rms_mean,ret_rms_std,eval/Q,rollout/return,total/epochs,train/loss_actor,rollout/actions_std,total/steps_per_second,total/episodes,total/steps,reference_action_std,reference_Q_mean,reference_actor_Q_std,obs_rms_std,reference_Q_std,ret_rms_mean
325.0,65.83699035644531,890.7546416925476,0.19818715751171112,1000.0,0.009142260067164898,325.0,0.0,1100.5450677971774,182.20921325683594,219.47817993164062,633.0980271442028,4243.919473171234,0.1134500801563263,1.0,225.9086456298828,476.09503343302543,325,-213.7217254638672,0.6672639846801758,76.58015239321834,325.0,325000,0.5563117265701294,218.40704345703125,3.3887667655944824,2.4112906455993652,3.1294546127319336,0.0
326.0,34.95647430419922,894.0694280391887,0.45273271203041077,1000.0,0.009270126931369305,326.0,0.0,1230.0792015260297,182.33316040039062,219.33152770996094,631.7378543439304,4257.117915630341,0.11338508129119873,1.0,225.32862854003906,476.28336753815915,326,-213.45457458496094,0.6671683192253113,76.57762985682534,326.0,326000,0.4439411759376526,218.20985412597656,3.1326639652252197,2.410356283187866,2.789393901824951,0.0
327.0,66.2557373046875,895.679885594785,0.169865682721138,1000.0,0.009434463456273079,327.0,0.0,1021.8843150311748,182.46023559570312,218.3447265625,634.136766716187,4270.3569140434265,0.11344834417104721,1.0,222.10462951660156,477.56075235873385,327,-213.36849975585938,0.6670616269111633,76.57439567279098,327.0,327000,0.6014751195907593,217.30967712402344,2.459928035736084,2.4113681316375732,1.9923170804977417,0.0
328.0,34.2559700012207,898.3758505554442,0.24798159301280975,1000.0,0.009424311108887196,328.0,0.0,1094.1412979409884,182.5857391357422,218.25894165039062,637.3185358540331,4283.580104351044,0.11340341717004776,1.0,225.81675720214844,478.17635989509023,328,-214.04930114746094,0.6668052077293396,76.57146405802806,328.0,328000,0.552535355091095,216.8807830810547,3.1631524562835693,2.4113528728485107,3.164048671722412,0.0
329.0,80.78933715820312,898.1626339562662,0.13538403809070587,1000.0,0.009567500092089176,329.0,0.0,736.7767598577246,182.71127319335938,218.07101440429688,640.9398729708414,4296.807560443878,0.11350926011800766,1.0,204.55413818359375,479.0595069261086,329,-213.21839904785156,0.666699230670929,76.56847447131491,329.0,329000,0.6580268144607544,216.80015563964844,2.6049087047576904,2.4124813079833984,2.7400424480438232,0.0
330.0,27.427534103393555,899.0753778151011,0.19115108251571655,1000.0,0.009535216726362705,330.0,0.0,882.3108297796978,182.83462524414062,219.3802490234375,643.0710189670482,4309.974956035614,0.11354826390743256,1.0,224.11697387695312,479.4331564195075,330,-213.73843383789062,0.6667017936706543,76.56657019268145,330.0,330000,0.5766393542289734,218.06658935546875,2.0214507579803467,2.41261887550354,1.9948065280914307,0.0
331.0,93.3855209350586,902.6300567724002,0.2427290827035904,1000.0,0.009610631503164768,331.0,0.0,1066.914147656922,182.95730590820312,218.51422119140625,642.6169720398859,4323.229011774063,0.11356944590806961,1.0,224.9143524169922,479.89085096525054,331,-214.28961181640625,0.6667299866676331,76.56314275707827,331.0,331000,0.5780496001243591,217.7559356689453,2.7118027210235596,2.4123988151550293,2.381356716156006,0.0
332.0,36.08112716674805,905.1685586177122,0.24570484459400177,1000.0,0.009577331133186817,332.0,0.0,1122.7403324007987,183.0794219970703,218.4127960205078,642.7337243190394,4336.420231580734,0.11368042230606079,1.0,225.7721710205078,480.5547446353503,332,-211.28956604003906,0.6668137907981873,76.56084564456006,332.0,332000,0.49707067012786865,217.43789672851562,3.1532411575317383,2.413336992263794,2.7231285572052,0.0
333.0,95.83425903320312,903.425634453479,0.2962929308414459,1000.0,0.009653283283114433,333.0,0.0,813.5394210947371,183.20310974121094,217.07249450683594,643.5001890235735,4349.632261753082,0.11375722289085388,1.0,198.94004821777344,481.637576457944,333,-213.17996215820312,0.66678786277771,76.55819617858619,333.0,333000,0.522144079208374,216.07066345214844,2.721867322921753,2.4139034748077393,2.5883398056030273,0.0
334.0,34.1446418762207,903.5007500494979,0.18497157096862793,1000.0,0.00906656589359045,334.0,0.0,969.204538952594,182.9159698486328,218.13864135742188,634.4411686516311,4362.897327899933,0.1137804165482521,1.0,211.04080200195312,479.8645185964634,334,-212.4651336669922,0.6672182679176331,76.55463213954886,334.0,334000,0.5764918923377991,217.0863037109375,2.2366602420806885,2.4134023189544678,2.1957976818084717,0.0
335.0,34.39539337158203,905.0045528169336,0.16531677544116974,1000.0,0.009125580079853535,335.0,0.0,798.3126612846706,183.03506469726562,216.72848510742188,637.7020249720923,4376.146140575409,0.11387497931718826,1.0,221.19082641601562,480.6391908617257,335,-211.8228759765625,0.6671830415725708,76.55137402608581,335.0,335000,0.6506967544555664,215.3885040283203,2.4609265327453613,2.4137253761291504,2.0092618465423584,0.0
336.0,49.30195617675781,904.0120961466196,0.32842743396759033,1000.0,0.009106865152716637,336.0,0.0,857.5148937046836,183.15423583984375,216.6717071533203,636.6386881300638,4389.453986883163,0.11393240094184875,1.0,223.3977813720703,481.296596927612,336,-211.77610778808594,0.667121946811676,76.54710608746689,336.0,336000,0.5672214031219482,214.78839111328125,2.28682804107666,2.4138383865356445,2.189295530319214,0.0
337.0,24.25992202758789,903.8710332937891,0.3572196066379547,1000.0,0.008880558423697948,337.0,0.0,847.9260545469093,183.27174377441406,216.61314392089844,636.1710996771579,4402.748377561569,0.11396944522857666,1.0,223.82077026367188,481.97327160119397,337,-211.45521545410156,0.6671925187110901,76.54309787893104,337.0,337000,0.5172443389892578,215.42926025390625,3.2540946006774902,2.413621664047241,3.2327487468719482,0.0
338.0,89.87970733642578,905.3901714119273,0.38739851117134094,1000.0,0.009296823292970657,338.0,0.0,939.3934273825367,183.37997436523438,216.973388671875,630.9332179917662,4416.341226816177,0.11387456208467484,1.0,223.51734924316406,481.27216923939676,338,-211.87603759765625,0.6669357419013977,76.53394125156187,338.0,338000,0.4288021922111511,215.91171264648438,2.036236524581909,2.412397623062134,2.2464728355407715,0.0
339.0,43.151493072509766,905.7461447843629,0.19773449003696442,1000.0,0.009196141734719276,339.0,0.0,937.7584853882574,183.49923706054688,216.8272247314453,632.5403946673492,4429.948012113571,0.11385122686624527,1.0,223.85365295410156,482.2355599149591,339,-211.25967407226562,0.6668274402618408,76.52460007950744,339.0,339000,0.45980268716812134,215.6505584716797,2.2943923473358154,2.412121534347534,2.2800869941711426,0.0
340.0,34.13466262817383,905.2133143346208,0.3747169077396393,1000.0,0.008709684945642948,340.0,0.0,835.0040070798848,183.61361694335938,215.5670166015625,633.4053762104136,4443.585829973221,0.11388513445854187,1.0,222.6945037841797,483.00843172693874,340,-210.4412841796875,0.666871190071106,76.51478175724785,340.0,340000,0.49160486459732056,214.015625,2.1865007877349854,2.4124598503112793,2.038846254348755,0.0
341.0,80.20991516113281,901.2560962685606,0.34730264544487,1000.0,0.008798385970294476,341.0,0.0,628.3210089770376,183.72544860839844,216.8160400390625,635.8289514110072,4457.108067989349,0.11391782760620117,1.0,216.7488250732422,483.43358964869657,341,-211.78041076660156,0.6667196154594421,76.50700741340312,341.0,341000,0.5700713396072388,215.28277587890625,2.3872735500335693,2.4127557277679443,2.5068182945251465,0.0
342.0,50.995304107666016,902.9629341509104,0.4329361915588379,1000.0,0.008803850039839745,342.0,0.0,1062.109211591635,183.8336181640625,217.3481903076172,635.4340491620319,4470.5826053619385,0.11397737264633179,1.0,222.8134002685547,484.00986228930924,342,-210.53131103515625,0.6667894721031189,76.50009633863183,342.0,342000,0.4631197154521942,215.157470703125,2.208871364593506,2.413261890411377,2.059528112411499,0.0
343.0,30.688796997070312,902.5143999580031,0.23477323353290558,1000.0,0.008535847999155521,343.0,0.0,852.1364530967925,183.94334411621094,216.61679077148438,636.9250732010547,4484.079763174057,0.11404421925544739,1.0,223.76837158203125,484.86710121193033,343,-209.07534790039062,0.6669072508811951,76.49284092065467,343.0,343000,0.5249603390693665,214.80938720703125,2.3687922954559326,2.4139325618743896,2.447596788406372,0.0
344.0,34.629268646240234,901.4436054202899,0.41950392723083496,1000.0,0.008546972647309303,344.0,0.0,694.9285847521618,184.05328369140625,216.33184814453125,636.332439075262,4497.497967720032,0.11385087668895721,1.0,214.56854248046875,484.4933463482232,344,-210.47085571289062,0.6669397354125977,76.48697174940311,344.0,344000,0.4295133054256439,215.32818603515625,2.2300236225128174,2.4122366905212402,2.217151641845703,0.0
345.0,88.01625061035156,901.6647784268529,0.5479793548583984,1000.0,0.008482135832309723,345.0,0.0,897.2541446390602,184.16233825683594,214.9278106689453,639.009060809649,4510.706063985825,0.11388704180717468,1.0,208.66062927246094,485.5734668297747,345,-209.70411682128906,0.6668080687522888,76.48469997957379,345.0,345000,0.38955143094062805,213.45880126953125,3.236948251724243,2.4126179218292236,3.0297558307647705,0.0
346.0,42.160892486572266,903.1671959255287,0.34168824553489685,1000.0,0.008179569616913795,346.0,0.0,969.1760762268757,184.2708740234375,214.95574951171875,642.2009536840383,4523.89085483551,0.11387236416339874,1.0,222.12794494628906,486.407052320046,346,-210.29217529296875,0.6667789816856384,76.48283548445173,346.0,346000,0.5225334763526917,213.6689453125,3.302189826965332,2.412125825881958,3.2980406284332275,0.0
347.0,34.803375244140625,903.8122505744225,0.4468817412853241,1000.0,0.008435817435383797,347.0,0.0,983.5038676345806,184.37442016601562,214.36605834960938,645.7528475268305,4537.138496398926,0.11398787051439285,1.0,220.190673828125,487.3628716445625,347,-209.0654754638672,0.6666949391365051,76.47992237296918,347.0,347000,0.5077214241027832,213.0348663330078,3.1368637084960938,2.413335084915161,2.8931081295013428,0.0
348.0,18.809412002563477,905.0778191784838,0.3031127154827118,1000.0,0.008700506761670113,348.0,0.0,1000.7176171676225,184.47132873535156,213.71243286132812,644.6976247893599,4550.384156703949,0.1140223890542984,1.0,220.54319763183594,487.3390257482865,348,-209.70753479003906,0.6666156053543091,76.47705952195304,348.0,348000,0.4794408679008484,212.43231201171875,2.9813687801361084,2.4137158393859863,2.9952938556671143,0.0
349.0,76.48387908935547,904.1896197373497,0.43879327178001404,1000.0,0.009200272150337696,349.0,0.0,900.7446719012247,184.50425720214844,213.3896484375,637.1772435039372,4563.6643323898315,0.11364304274320602,1.0,220.60069274902344,486.21305397792435,349,-209.5552215576172,0.6667494177818298,76.47363490847297,349.0,349000,0.4539421796798706,211.83413696289062,2.4516475200653076,2.4133331775665283,2.1802263259887695,0.0
350.0,3.53135347366333,902.5743412562657,0.4623030722141266,1000.0,0.00953584909439087,350.0,0.0,870.9023503977821,184.6020965576172,214.70120239257812,639.0705624204668,4576.881865262985,0.1137402206659317,1.0,216.8784942626953,486.6203485309787,350,-209.8120574951172,0.6666082143783569,76.47127680012541,350.0,350000,0.598944365978241,213.3853302001953,3.120363712310791,2.4140124320983887,3.207435369491577,0.0
351.0,78.17041778564453,901.9032362807764,0.3460657596588135,1000.0,0.009493136778473854,351.0,0.0,925.859481498069,184.7029266357422,214.96287536621094,644.0236122051097,4590.182008743286,0.11370763927698135,1.0,211.846923828125,487.3347374354825,351,-209.94122314453125,0.6664475202560425,76.46755604275,351.0,351000,0.5529297590255737,213.60098266601562,2.4957926273345947,2.4137041568756104,2.5423436164855957,0.0
352.0,71.72595977783203,904.088594679642,0.43780121207237244,1000.0,0.009677890688180923,352.0,0.0,982.1701899433949,184.79872131347656,213.196044921875,641.8785335435806,4603.38876247406,0.11380332708358765,1.0,220.8960723876953,487.64112483723727,352,-208.83766174316406,0.6665585041046143,76.46540802059481,352.0,352000,0.4667026698589325,212.27020263671875,2.8778059482574463,2.414484977722168,2.762653350830078,0.0
353.0,33.420372009277344,903.8846516405599,0.39715108275413513,1000.0,0.00945557001978159,353.0,0.0,946.9767371278715,184.8966522216797,212.55020141601562,644.6442657866069,4616.629071712494,0.11385732144117355,1.0,220.40882873535156,488.42571133941925,353,-208.2383575439453,0.666753888130188,76.46271652252497,353.0,353000,0.4782448709011078,211.50839233398438,3.476292610168457,2.4152672290802,3.1511876583099365,0.0
354.0,50.805233001708984,903.6778018739275,0.29564520716667175,1000.0,0.009231578558683395,354.0,0.0,838.2395966448112,184.99249267578125,213.0980224609375,643.5224327079043,4629.8401737213135,0.11387456208467484,1.0,219.75164794921875,488.84216486814296,354,-209.03530883789062,0.6668148040771484,76.46052276475592,354.0,354000,0.5489166378974915,211.81158447265625,2.870316982269287,2.415480136871338,2.5157389640808105,0.0
355.0,44.57841491699219,906.1028755287986,0.3553560674190521,1000.0,0.00907792616635561,355.0,0.0,1079.6980419815127,185.08700561523438,213.05374145507812,642.8378061551052,4643.18844461441,0.1138562262058258,1.0,220.5469207763672,489.03553588598965,355,-208.79640197753906,0.6666609644889832,76.45608276178433,355.0,355000,0.5517494082450867,211.56890869140625,2.7972500324249268,2.4150071144104004,2.302731513977051,0.0
356.0,65.22504425048828,908.6373823951553,0.3630465567111969,1000.0,0.009026309475302696,356.0,0.0,1048.5285409923292,185.18289184570312,212.34628295898438,647.6414954583528,4656.450799226761,0.11392933875322342,1.0,220.24290466308594,490.0584261389233,356,-208.98272705078125,0.6666317582130432,76.45307882542569,356.0,356000,0.5109940767288208,210.88397216796875,2.398653507232666,2.4158079624176025,2.6991801261901855,0.0
357.0,59.9127311706543,908.3546566929421,0.35744521021842957,1000.0,0.008757813833653927,357.0,0.0,1038.6976580658861,185.2801971435547,212.52755737304688,648.4147800565968,4669.695765972137,0.1139858216047287,1.0,220.77557373046875,491.24646114256245,357,-208.6811065673828,0.6666696667671204,76.45037661798932,357.0,357000,0.42344585061073303,211.17996215820312,2.308398962020874,2.4165782928466797,2.376338481903076,0.0
358.0,26.046886444091797,910.1995119087372,0.4536490738391876,1000.0,0.0087154321372509,358.0,0.0,855.1818094616877,185.37754821777344,211.96453857421875,650.8066718904315,4683.045097351074,0.11408231407403946,1.0,213.78567504882812,492.4327450983614,358,-209.1462860107422,0.6666848659515381,76.44598601079024,358.0,358000,0.4191211760044098,210.82675170898438,2.8593902587890625,2.4171504974365234,2.456461191177368,0.0
359.0,18.9609432220459,912.3142109172497,0.44915375113487244,1000.0,0.008989088237285614,359.0,0.0,1108.1471528002007,185.4730987548828,213.08094787597656,662.2548313341327,4696.318539142609,0.11419761925935745,1.0,221.61805725097656,493.28851306540867,359,-209.43814086914062,0.6667041778564453,76.44285561292898,359.0,359000,0.463662713766098,211.51943969726562,3.1917524337768555,2.4176712036132812,3.075618028640747,0.0
360.0,18.42847442626953,912.7908872275165,0.5001606345176697,1000.0,0.008804848417639732,360.0,0.0,923.0851004664135,185.57058715820312,213.39901733398438,664.2458310574799,4709.5348336696625,0.11424776911735535,1.0,219.02389526367188,494.0035269389404,360,-209.9579315185547,0.6668100357055664,76.44067040894748,360.0,360000,0.4816201329231262,212.17108154296875,2.7924180030822754,2.41849684715271,2.6696341037750244,0.0
361.0,38.42121887207031,916.1461526456188,0.43198680877685547,1000.0,0.008706491440534592,361.0,0.0,1100.6737780206602,185.66705322265625,214.08494567871094,664.5187370765381,4722.841242074966,0.1143251433968544,1.0,221.82435607910156,494.981622319818,361,-210.02992248535156,0.6668366193771362,76.43703895526154,361.0,361000,0.586859405040741,212.1840362548828,2.2881925106048584,2.4190261363983154,2.4160454273223877,0.0
362.0,3.556225299835205,917.7034996035433,0.39239582419395447,1000.0,0.008764207363128662,362.0,0.0,1036.677185020527,185.76263427734375,215.0850067138672,663.552048820415,4736.104326248169,0.11438142508268356,1.0,220.93040466308594,495.6627134683221,362,-210.37167358398438,0.6667467951774597,76.43412709338857,362.0,362000,0.5819669365882874,213.721435546875,2.7661426067352295,2.4191722869873047,2.645000696182251,0.0
363.0,62.96210479736328,914.1105691428306,0.33427056670188904,1000.0,0.008575047366321087,363.0,0.0,782.4965859526811,185.85870361328125,214.71676635742188,671.6974915127598,4749.347000837326,0.11450153589248657,1.0,213.7916259765625,497.2557017190719,363,-208.2016143798828,0.6668112277984619,76.43155994624142,363.0,363000,0.5769569277763367,213.1182861328125,2.4953341484069824,2.419867992401123,2.430264711380005,0.0
