total/steps,rollout/actions_std,ret_rms_mean,total/episodes,total/epochs,rollout/return,rollout/Q_mean,eval/Q,ret_rms_std,rollout/episode_steps,eval/return,reference_Q_std,eval/return_history,reference_action_std,train/param_noise_distance,train/loss_actor,train/loss_critic,obs_rms_mean,rollout/episodes,rollout/actions_mean,eval/episodes,obs_rms_std,reference_Q_mean,reference_actor_Q_mean,reference_actor_Q_std,total/duration,rollout/return_history,reference_action_mean,total/steps_per_second
786000,0.653886616230011,0.0,786.0,786,666.2350444729993,186.76991271972656,218.5438232421875,1.0,1000.0,1019.576987754003,0.9010794758796692,970.0269832817411,0.8158188462257385,0.0,-216.83322143554688,61.664588928222656,0.2032410353422165,786.0,-0.012313272804021835,786.0,2.879948377609253,200.8029327392578,201.9822998046875,1.0308005809783936,14923.911559343338,848.0850300890904,0.3986397981643677,52.66715745899157
787000,0.653846025466919,0.0,787.0,787,666.3545613446867,186.81021118164062,219.1321563720703,1.0,1000.0,964.7711469108757,0.8855870366096497,970.2816023669549,0.8987497091293335,0.0,-216.892578125,39.602596282958984,0.20325011014938354,787.0,-0.012356958352029324,787.0,2.8796560764312744,200.46923828125,201.72311401367188,0.8514887094497681,14944.084993362427,846.1597422232724,0.27512073516845703,52.66297671283015
788000,0.6538656949996948,0.0,788.0,788,666.5982995280564,186.85015869140625,219.21194458007812,1.0,1000.0,1080.705052127721,0.7039710283279419,970.3831980407759,0.7814257740974426,0.0,-216.87167358398438,32.54935073852539,0.20325621962547302,788.0,-0.01241992600262165,788.0,2.8797948360443115,200.67318725585938,201.90396118164062,0.781583309173584,14964.11238527298,845.715108626117,0.41161689162254333,52.65932116197649
789000,0.6538686752319336,0.0,789.0,789,666.7480234263093,186.88922119140625,217.7834930419922,1.0,1000.0,834.4221685369042,0.6904436945915222,967.9117837171136,0.7640100121498108,0.0,-216.51177978515625,75.48186492919922,0.20327132940292358,789.0,-0.012392454780638218,789.0,2.8795299530029297,198.85247802734375,199.9802703857422,0.8560117483139038,14985.001770496368,843.7763820440218,0.585491418838501,52.652646431677056
790000,0.6538904309272766,0.0,790.0,790,667.0027113704446,186.9288330078125,218.0316925048828,1.0,1000.0,1007.2767529672701,0.8415040373802185,968.2924609946937,0.8155245780944824,0.0,-215.97589111328125,54.18402862548828,0.20333419740200043,790.0,-0.012165695428848267,790.0,2.8794026374816895,198.26902770996094,199.37200927734375,0.884917676448822,15004.754310369492,843.7192038481621,0.4002692699432373,52.64997904391187
791000,0.6538509130477905,0.0,791.0,791,667.3853988956421,186.9678955078125,217.47584533691406,1.0,1000.0,1070.969752581484,0.7072862386703491,969.2161320240282,0.784573495388031,0.0,-215.2500457763672,46.71696853637695,0.20336970686912537,791.0,-0.012127615511417389,791.0,2.8793349266052246,198.69625854492188,199.93653869628906,0.8548191785812378,15024.149429321289,844.9389823612677,0.5314182639122009,52.64857113683095
792000,0.6538270115852356,0.0,792.0,792,667.67021103512,187.0054473876953,217.45140075683594,1.0,1000.0,1098.1743428948682,0.9987389445304871,971.0148727705127,0.7715113162994385,0.0,-214.83909606933594,46.1323356628418,0.20339275896549225,792.0,-0.01211695745587349,792.0,2.8794243335723877,198.75267028808594,199.9754180908203,0.9375814199447632,15043.497524499893,844.9487487335069,0.49284687638282776,52.647331427425435
793000,0.6537709832191467,0.0,793.0,793,667.9383647153043,187.04266357421875,216.7500762939453,1.0,1000.0,1010.0753599916397,0.8889692425727844,969.397689186855,0.7678952813148499,0.0,-214.8750762939453,52.00828170776367,0.20341598987579346,793.0,-0.012093792669475079,793.0,2.8794991970062256,194.53265380859375,195.304931640625,1.1690475940704346,15062.85309791565,846.2634924115548,0.4683353900909424,52.646068765666506
794000,0.6537210941314697,0.0,794.0,794,668.2021904109226,187.0809326171875,217.85189819335938,1.0,1000.0,1085.0700899667877,1.7843142747879028,967.9575708798928,0.8704438209533691,0.0,-215.83567810058594,51.79582595825195,0.2034544199705124,794.0,-0.011981643736362457,794.0,2.879530668258667,198.23806762695312,199.92361450195312,2.3301985263824463,15082.28220629692,848.2814699644151,-0.01672140695154667,52.64455267045072
795000,0.6536804437637329,0.0,795.0,795,668.2956751650005,187.1187286376953,218.77420043945312,1.0,1000.0,1023.0687400114293,1.8975732326507568,967.5440046482604,0.9280238151550293,0.0,-216.42237854003906,55.6640625,0.2034701704978943,795.0,-0.011949353851377964,795.0,2.8795177936553955,201.30923461914062,202.90072631835938,1.775913119316101,15101.536700725555,846.9741902938767,0.08057686686515808,52.64364916994203
796000,0.6536559462547302,0.0,796.0,796,668.3835225077424,187.1566619873047,219.17347717285156,1.0,1000.0,905.8764459033649,1.2626045942306519,968.0116698531762,0.8666860461235046,0.0,-216.7716064453125,31.695331573486328,0.20348045229911804,796.0,-0.011922870762646198,796.0,2.879079818725586,199.82687377929688,201.30877685546875,1.1007784605026245,15120.759414672852,846.7352944352939,0.2341281622648239,52.64285861380608
797000,0.6536393165588379,0.0,797.0,797,668.6654836266059,187.1959228515625,218.9498748779297,1.0,1000.0,1003.053870849056,1.1515588760375977,969.2140304592391,0.864913284778595,0.0,-217.01039123535156,46.91204071044922,0.2035169005393982,797.0,-0.011819428764283657,797.0,2.8792238235473633,199.54547119140625,200.9261016845703,1.153842806816101,15140.08699798584,846.9502976876745,0.243083193898201,52.64170543445548
798000,0.6536652445793152,0.0,798.0,798,668.8725646387752,187.23497009277344,218.92881774902344,1.0,1000.0,985.9848481455492,1.0286916494369507,969.5488011868772,0.8452022671699524,0.0,-216.97586059570312,25.003984451293945,0.20354576408863068,798.0,-0.011733504012227058,798.0,2.8794050216674805,199.5731658935547,200.70062255859375,1.0668416023254395,15159.318261384964,847.2957071505884,0.23878169059753418,52.64088966538356
799000,0.653627336025238,0.0,799.0,799,669.1313261176225,187.27357482910156,218.28070068359375,1.0,1000.0,1020.9428157199616,1.3417686223983765,968.0570329168253,0.8263413906097412,0.0,-216.6992645263672,44.12465286254883,0.20356155931949615,799.0,-0.011728938668966293,799.0,2.8797359466552734,198.44967651367188,199.7631072998047,1.4353286027908325,15178.57110118866,849.1238032285701,0.2256430834531784,52.640001135378874
800000,0.6536370515823364,0.0,800.0,800,669.1554954317111,187.31101989746094,212.87496948242188,1.0,1000.0,753.4985002152714,0.7007684707641602,967.2938969396272,0.8527235388755798,0.0,-216.46084594726562,53.635292053222656,0.20357313752174377,800.0,-0.01172085665166378,800.0,2.879964828491211,197.5848388671875,198.50860595703125,0.8950594663619995,15197.845734596252,847.3738877125138,0.2584262788295746,52.639039372460964
801000,0.6538889408111572,0.0,801.0,801,667.8584849388419,187.32199096679688,215.66616821289062,1.0,1000.0,806.8503637716246,1.1956791877746582,965.2094846916142,0.8624820709228516,0.0,-216.4423828125,53.83113098144531,0.20368699729442596,801.0,-0.012145193293690681,801.0,2.879049062728882,196.05398559570312,197.63824462890625,1.2446787357330322,15217.109575986862,836.0586109485834,0.24738502502441406,52.638117377035016
802000,0.6538583636283875,0.0,802.0,802,668.2024326999257,187.3606719970703,218.752197265625,1.0,1000.0,1058.8969508975822,1.0041183233261108,967.2460120619389,0.8459537029266357,0.0,-216.6407470703125,32.21513366699219,0.2037126123905182,802.0,-0.012134022079408169,802.0,2.878861904144287,197.00830078125,198.12078857421875,1.044419765472412,15236.319919109344,838.4049983629495,0.3073867857456207,52.63738253448814
803000,0.6538102626800537,0.0,803.0,803,668.4631634772533,187.39968872070312,219.2488250732422,1.0,1000.0,1239.6534590866124,1.412994623184204,968.6593819516424,0.8650363087654114,0.0,-216.96763610839844,24.7530574798584,0.20373070240020752,803.0,-0.012110335752367973,803.0,2.878774881362915,198.69686889648438,200.13046264648438,1.0653387308120728,15255.55506157875,838.3492973564546,0.3564704656600952,52.63656397677477
804000,0.6538219451904297,0.0,804.0,804,668.9254404723563,187.43862915039062,219.16744995117188,1.0,1000.0,1108.4925750817106,0.9945773482322693,968.7744313374606,0.8290643095970154,0.0,-216.6650848388672,39.470619201660156,0.20376208424568176,804.0,-0.012050307355821133,804.0,2.878988742828369,198.60671997070312,200.167236328125,0.9581785798072815,15274.808749437332,839.2907625466278,0.4268076419830322,52.635683574736504
805000,0.6537908911705017,0.0,805.0,805,669.190531830859,187.47674560546875,218.42657470703125,1.0,1000.0,1055.3865939859368,1.483514666557312,968.0961397969031,0.8249236345291138,0.0,-216.10496520996094,67.16681671142578,0.20378589630126953,805.0,-0.011989854276180267,805.0,2.8792436122894287,198.34896850585938,199.11317443847656,1.5268994569778442,15294.761907815933,838.2229358242978,0.41760239005088806,52.632398258427855
806000,0.6537457704544067,0.0,806.0,806,669.5711277680542,187.5152130126953,218.55520629882812,1.0,1000.0,1089.822544562361,0.756009042263031,970.4109022540646,0.788857638835907,0.0,-215.67640686035156,53.63705062866211,0.203836590051651,806.0,-0.011819693259894848,806.0,2.879302978515625,198.47108459472656,199.43284606933594,0.75358647108078,15315.241013288498,840.503142550765,0.4435622990131378,52.62731414416933
807000,0.6537393927574158,0.0,807.0,807,670.020457053025,187.5526123046875,218.1229705810547,1.0,1000.0,1127.2176140010317,0.6660816669464111,972.2571407610137,0.735136091709137,0.0,-215.33013916015625,48.30276870727539,0.2038477212190628,807.0,-0.011927084997296333,807.0,2.8794946670532227,197.75779724121094,199.1043701171875,0.5795774459838867,15335.494237184525,842.0939073581318,0.5816424489021301,52.623018698884714
808000,0.6537109017372131,0.0,808.0,808,670.2704073440607,187.58917236328125,216.98912048339844,1.0,1000.0,751.4694520343457,1.403061032295227,969.9706034079802,0.7699519991874695,0.0,-215.7525634765625,54.1263313293457,0.20385634899139404,808.0,-0.011956806294620037,808.0,2.8794822692871094,198.45913696289062,199.57962036132812,1.4217740297317505,15356.07638001442,842.4211876568131,0.4530014991760254,52.61760751930053
809000,0.6536692976951599,0.0,809.0,809,670.3521182715932,187.62542724609375,217.1383056640625,1.0,1000.0,927.3371439683181,1.6609654426574707,969.4704886107525,0.799466609954834,0.0,-215.72900390625,75.13961791992188,0.2038429081439972,809.0,-0.012110711075365543,809.0,2.8796868324279785,196.47409057617188,197.60134887695312,1.6272032260894775,15376.206136465073,840.3251658034767,0.38053837418556213,52.61375873996873
810000,0.6536501049995422,0.0,810.0,810,670.560570433434,187.66160583496094,215.2707977294922,1.0,1000.0,801.6551570093418,1.1247084140777588,967.2982865391818,0.8615376949310303,0.0,-215.18931579589844,69.19834899902344,0.20383156836032867,810.0,-0.012247249484062195,810.0,2.879626750946045,197.98345947265625,199.71261596679688,1.1711270809173584,15396.484709739685,839.5063013546059,0.3461013734340668,52.609411516357426
811000,0.6536055207252502,0.0,811.0,811,670.6255786230126,187.69735717773438,217.86016845703125,1.0,1000.0,1077.370152634928,1.2380441427230835,967.144754671276,0.8690045475959778,0.0,-215.44349670410156,31.878328323364258,0.20382174849510193,811.0,-0.012289747595787048,811.0,2.879693031311035,196.19973754882812,197.57774353027344,1.281833291053772,15417.115607976913,838.454714169549,0.10890483111143112,52.60387355338916
812000,0.6536045074462891,0.0,812.0,812,670.9449504549875,187.73394775390625,212.8842010498047,1.0,1000.0,644.3118319006439,0.9613571763038635,962.9917986106208,0.7452007532119751,0.0,-215.29254150390625,19.636472702026367,0.20385408401489258,812.0,-0.012225843034684658,812.0,2.8799397945404053,196.55404663085938,197.7586212158203,0.967897891998291,15437.801051616669,838.2613370205357,0.5481522083282471,52.598164549799414
813000,0.6535658836364746,0.0,813.0,813,671.2747608239395,187.7705078125,217.54750061035156,1.0,1000.0,901.9544745499956,0.9655482172966003,963.2643310575087,0.8432758450508118,0.0,-215.76138305664062,39.436851501464844,0.20384877920150757,813.0,-0.012305758893489838,813.0,2.880112648010254,196.44680786132812,197.4760284423828,1.2192494869232178,15457.853536367416,839.1473225631848,0.3579731285572052,52.59462434983417
814000,0.6535596251487732,0.0,814.0,814,671.4364443707403,187.8066864013672,218.35060119628906,1.0,1000.0,1070.7143746850993,1.1183353662490845,962.5857484836451,0.8580357432365417,0.0,-216.24957275390625,17.852031707763672,0.2038341611623764,814.0,-0.012433585710823536,814.0,2.880399227142334,196.03756713867188,197.30850219726562,1.254034161567688,15477.39845085144,838.0973626778017,0.1547314077615738,52.59281801039504
815000,0.6535792350769043,0.0,815.0,815,671.570990789882,187.84359741210938,218.63021850585938,1.0,1000.0,963.4917932939785,1.172976016998291,962.8347524014307,0.8694859147071838,0.0,-216.4629669189453,63.957550048828125,0.2038552463054657,815.0,-0.012438622303307056,815.0,2.8806324005126953,197.68521118164062,199.3934326171875,1.3351198434829712,15497.99833726883,836.05121647561,0.15675190091133118,52.58743627815005
816000,0.6536186933517456,0.0,816.0,816,671.7978859570056,187.8809051513672,218.9073486328125,1.0,1000.0,917.0066038902645,1.3481309413909912,961.824154060784,0.7845401167869568,0.0,-217.1068878173828,25.21484375,0.20385168492794037,816.0,-0.012469930574297905,816.0,2.8808062076568604,197.9369354248047,199.03839111328125,1.488480567932129,15518.346093177795,836.3190045334502,0.4404973089694977,52.582923147894704
817000,0.6535994410514832,0.0,817.0,817,672.0368835684831,187.91900634765625,219.60450744628906,1.0,1000.0,985.5497268186718,1.6453931331634521,960.8163226101738,0.7637784481048584,0.0,-217.06805419921875,76.2744140625,0.2038436233997345,817.0,-0.01256472710520029,817.0,2.8808982372283936,196.34771728515625,197.69564819335938,1.5155566930770874,15539.121363401413,836.0135558947571,0.35177263617515564,52.576975293097526
818000,0.6535404920578003,0.0,818.0,818,672.4327035208139,187.95758056640625,219.09426879882812,1.0,1000.0,984.7635332986749,0.9610554575920105,961.3609578763727,0.8860962390899658,0.0,-216.88636779785156,61.98768615722656,0.20387601852416992,818.0,-0.012484771199524403,818.0,2.880870819091797,198.4250030517578,199.6783905029297,1.340776801109314,15558.744408369064,836.0156783009063,0.28355857729911804,52.57493654565062
819000,0.6535083651542664,0.0,819.0,819,672.7799912599558,187.9955291748047,219.75759887695312,1.0,1000.0,1150.606930098243,1.695107340812683,965.3284291023531,0.863427460193634,0.0,-217.37094116210938,34.02828598022461,0.20387178659439087,819.0,-0.012601516209542751,819.0,2.8806817531585693,196.0343017578125,197.12998962402344,1.6677441596984863,15578.263820171356,836.1831981906986,0.1802394837141037,52.57325267142582
820000,0.6535276174545288,0.0,820.0,820,673.1911283596247,188.0337371826172,220.0176544189453,1.0,1000.0,1169.755438111851,1.456140160560608,972.23474661616,0.8954004049301147,0.0,-217.42503356933594,54.19852066040039,0.20389917492866516,820.0,-0.01257226150482893,820.0,2.8807950019836426,198.5628662109375,199.9705352783203,1.4435361623764038,15598.455060005188,837.0022885733362,0.18261724710464478,52.569308745357716
821000,0.6534740924835205,0.0,821.0,821,673.6331982800199,188.07254028320312,219.33514404296875,1.0,1000.0,1018.1499877965064,1.3023126125335693,970.0182372001369,0.8189117312431335,0.0,-217.4380340576172,30.566261291503906,0.203933447599411,821.0,-0.012482870370149612,821.0,2.8808507919311523,198.95950317382812,199.98048400878906,1.4298855066299438,15619.13719367981,837.0310522396773,0.39197811484336853,52.56372293933193
822000,0.6534727215766907,0.0,822.0,822,673.9102990449284,188.1107177734375,219.73974609375,1.0,1000.0,994.5777996870077,1.6345661878585815,970.5642503258063,0.8334701061248779,0.0,-217.45208740234375,24.98828125,0.20398110151290894,822.0,-0.01231407094746828,822.0,2.8806777000427246,197.91372680664062,199.136474609375,1.674959659576416,15639.087750196457,836.6649908103135,0.3242014944553375,52.56061051193182
823000,0.6534794569015503,0.0,823.0,823,673.8332683750473,188.14698791503906,219.4909210205078,1.0,1000.0,977.5864940014872,1.4688162803649902,970.2698253188305,0.8837761878967285,0.0,-217.58099365234375,62.451045989990234,0.2039390355348587,823.0,-0.012553961016237736,823.0,2.8803744316101074,199.42713928222656,200.91693115234375,1.514161467552185,15658.438224554062,833.6133342893737,0.2037874311208725,52.55952018953271
824000,0.6534721255302429,0.0,824.0,824,673.7982453738199,188.18124389648438,219.9896697998047,1.0,1000.0,1023.5443454451663,1.2045420408248901,970.6861746284454,0.7546683549880981,0.0,-217.74343872070312,32.59735107421875,0.20390409231185913,824.0,-0.01273341104388237,824.0,2.8805084228515625,198.85723876953125,200.07003784179688,1.3238345384597778,15677.931001901627,830.3351864909496,0.5379576086997986,52.55795550446385
