total/epochs,reference_actor_Q_std,rollout/actions_std,train/loss_critic,param_noise_stddev,reference_Q_std,obs_rms_mean,reference_action_std,total/steps,total/episodes,ret_rms_mean,rollout/return,reference_perturbed_action_mean,total/steps_per_second,obs_rms_std,total/duration,eval/Q,eval/return_history,rollout/return_history,ret_rms_std,train/loss_actor,reference_Q_mean,eval/return,rollout/episodes,rollout/episode_steps,train/param_noise_distance,reference_perturbed_action_std,eval/episodes,reference_actor_Q_mean,reference_action_mean,rollout/Q_mean,rollout/actions_mean
57,14.729808807373047,0.6054690480232239,14.598923683166504,0.024748079434129402,14.45000171661377,0.007078465539962053,0.7957307696342468,57000,57.0,0.0,392.3452046217378,0.12775130569934845,76.6583926452978,1.7820926904678345,743.5585072040558,146.5928497314453,511.51393218687997,392.3452046217378,1.0,-127.68887329101562,93.26882934570312,1680.2686129017952,57.0,1000.0,0.23304322361946106,0.8064130544662476,57.0,94.7606201171875,0.1550927609205246,59.49476623535156,-0.24729381501674652
58,14.813852310180664,0.6042590141296387,34.92465591430664,0.026270585008002556,14.91440200805664,0.00789861474186182,0.8494821190834045,58000,58.0,0.0,411.3701702274397,0.17001540958881378,76.6482914458273,1.7788035869598389,756.7031033039093,151.0986328125,531.6700059925809,411.3701702274397,1.0,-132.57655334472656,96.61528015136719,1680.5662129175296,58.0,1000.0,0.18790966272354126,0.8606815934181213,58.0,98.31854248046875,0.19336728751659393,61.02267074584961,-0.24589765071868896
59,13.932144165039062,0.6031755208969116,19.6613712310791,0.026270585008002556,14.090181350708008,0.00885033793747425,0.8321563005447388,59000,59.0,0.0,432.7665060363496,0.26928290724754333,76.64746695296563,1.7797014713287354,769.75798869133,155.65040588378906,556.1614753609242,432.7665060363496,1.0,-137.11602783203125,101.819091796875,1976.6666987248368,59.0,1000.0,0.24804909527301788,0.7669298648834229,59.0,103.56707000732422,0.21234214305877686,62.578399658203125,-0.24606990814208984
60,12.69897747039795,0.6019225716590881,27.45160484313965,0.02733727610437334,12.773630142211914,0.009645719081163406,0.8072730302810669,60000,60.0,0.0,452.1326482951893,0.26002082228660583,76.64829700193673,1.779507040977478,782.796257019043,152.300537109375,559.7221527925511,452.1326482951893,1.0,-140.7898406982422,108.58697509765625,769.802121258543,60.0,1000.0,0.26363223791122437,0.7762923240661621,60.0,110.17634582519531,0.20853380858898163,64.15445709228516,-0.24660128355026245
61,11.558448791503906,0.6018192768096924,36.85856246948242,0.02575295069895359,11.863962173461914,0.009600136429071426,0.856965184211731,61000,61.0,0.0,454.1061751344808,0.18970608711242676,76.6405532576592,1.7854007482528687,795.9232730865479,163.63475036621094,579.0080694643606,454.1061751344808,1.0,-145.43838500976562,113.32897186279297,1736.1630697729256,61.0,1000.0,0.19452700018882751,0.831677258014679,61.0,115.29077911376953,0.1580473929643631,65.57967376708984,-0.2450713962316513
62,11.310956954956055,0.6014590263366699,18.22734832763672,0.025245515830755405,11.725647926330566,0.010751434601843357,0.8237996697425842,62000,62.0,0.0,476.3678602446234,0.008360207080841064,76.63635694772398,1.7851371765136719,809.0154917240143,168.4725799560547,595.703625966629,476.3678602446234,1.0,-150.130126953125,117.66804504394531,1614.1325726050077,62.0,1000.0,0.18008555471897125,0.818487823009491,62.0,120.05381774902344,0.07132971286773682,67.21437072753906,-0.24435389041900635
63,9.99722671508789,0.6006941199302673,53.95908737182617,0.025245515830755405,10.270541191101074,0.011046101339161396,0.8643736243247986,63000,63.0,0.0,484.5308321944371,0.12993411719799042,76.63688652240039,1.789552092552185,822.0584480762482,165.75088500976562,604.3770582884745,484.5308321944371,1.0,-155.2417755126953,124.60010528564453,1142.1298622428872,63.0,1000.0,0.19018085300922394,0.8688179850578308,63.0,126.48433685302734,0.15408988296985626,68.7448959350586,-0.2448522448539734
64,10.5785493850708,0.5997982621192932,38.399349212646484,0.025245515830755405,10.668606758117676,0.01128670945763588,0.8323983550071716,64000,64.0,0.0,497.1395554934565,-0.10179124027490616,76.63604728110425,1.7899169921875,835.116140127182,175.078857421875,614.0318702043076,497.1395554934565,1.0,-159.55886840820312,128.8075408935547,1222.2850209017997,64.0,1000.0,0.17754456400871277,0.8345831632614136,64.0,130.16815185546875,-0.009241878986358643,70.37323760986328,-0.24468499422073364
65,10.160140991210938,0.5994274020195007,26.078187942504883,0.025245515830755405,10.267374038696289,0.011807388626039028,0.8813275098800659,65000,65.0,0.0,510.0409701519848,0.04930083081126213,76.62947463753963,1.789928674697876,848.2375783920288,179.83541870117188,623.4785514346427,510.0409701519848,1.0,-164.1055145263672,132.93777465820312,1228.0661501760883,65.0,1000.0,0.1750907450914383,0.8503270149230957,65.0,134.4421844482422,0.15204603970050812,72.02722930908203,-0.24434424936771393
66,10.340275764465332,0.5984346866607666,76.48609161376953,0.026270585008002556,10.497469902038574,0.012106872163712978,0.8620054125785828,66000,66.0,0.0,523.8136077034013,0.030791202560067177,76.62633728925611,1.7876800298690796,861.322651386261,180.04071044921875,631.0750501745827,523.8136077034013,1.0,-167.99085998535156,136.498046875,1124.8474682706817,66.0,1000.0,0.18779250979423523,0.8362799882888794,66.0,137.7677001953125,0.07378580421209335,73.73155975341797,-0.245153546333313
67,10.317112922668457,0.598609983921051,20.61948013305664,0.02575295069895359,10.598455429077148,0.01129764411598444,0.8767342567443848,67000,67.0,0.0,518.5637964434019,0.10040412098169327,76.62607876243236,1.778936505317688,874.3759446144104,189.09320068359375,638.3272768789782,518.5637964434019,1.0,-173.01673889160156,140.17259216308594,1116.9742393690854,67.0,1000.0,0.21110157668590546,0.874938428401947,67.0,142.3729248046875,0.1363012045621872,75.23081970214844,-0.24527154862880707
68,11.089874267578125,0.5978206992149353,28.315048217773438,0.026270585008002556,10.991291999816895,0.011037018150091171,0.8304134011268616,68000,68.0,0.0,526.0085357385888,0.05424618721008301,76.62533838060818,1.7771680355072021,887.4349064826965,194.63381958007812,646.9829342232775,526.0085357385888,1.0,-178.55535888671875,145.2098846435547,1226.9119762913328,68.0,1000.0,0.19771501421928406,0.8270840048789978,68.0,146.47872924804688,0.16459351778030396,76.92760467529297,-0.24650774896144867
69,10.780216217041016,0.5969836711883545,61.875755310058594,0.025245515830755405,10.89962387084961,0.010978985577821732,0.8239924311637878,69000,69.0,0.0,531.0252954280162,0.21534860134124756,76.62652138820458,1.7759923934936523,900.4715175628662,199.8529052734375,657.6751231865354,531.0252954280162,1.0,-183.4052734375,150.53115844726562,1384.7439726880734,69.0,1000.0,0.21571044623851776,0.7994381189346313,69.0,152.34251403808594,0.1512203812599182,78.61859893798828,-0.24601833522319794
70,10.210922241210938,0.5963077545166016,17.6408634185791,0.025245515830755405,10.41131591796875,0.011050739325582981,0.8347384929656982,70000,70.0,0.0,537.5625015414308,0.22848249971866608,76.63070513409363,1.774312138557434,913.4719545841217,200.5670166015625,663.3683230896157,537.5625015414308,1.0,-187.4833526611328,155.19979858398438,1056.199116402154,70.0,1000.0,0.17456825077533722,0.8116550445556641,70.0,157.1290283203125,0.12733764946460724,80.3138198852539,-0.24510693550109863
71,9.982243537902832,0.5959141850471497,26.25475311279297,0.02575295069895359,10.400374412536621,0.011106283403933048,0.8086369633674622,71000,71.0,0.0,545.1318434221182,0.25605589151382446,76.63329368563514,1.7732259035110474,926.4902575016022,209.82424926757812,679.3990811685576,545.1318434221182,1.0,-190.70440673828125,158.61318969726562,1801.5521466944915,71.0,1000.0,0.17428718507289886,0.8077728152275085,71.0,160.38233947753906,0.24383722245693207,82.02230834960938,-0.2444104701280594
72,9.523677825927734,0.5950324535369873,19.711669921875,0.025245515830755405,10.074066162109375,0.011618002317845821,0.7846287488937378,72000,72.0,0.0,564.110799840157,0.2789645195007324,76.61914807449982,1.7725367546081543,939.7128760814667,213.0841064453125,692.4147665960716,564.110799840157,1.0,-195.77427673339844,163.71060180664062,1616.5284319495624,72.0,1000.0,0.24202559888362885,0.7752424478530884,72.0,165.85133361816406,0.12290719896554947,83.82556915283203,-0.24630919098854065
73,9.826335906982422,0.5951971411705017,79.53755187988281,0.02575295069895359,10.084257125854492,0.011904974468052387,0.7973323464393616,73000,73.0,0.0,565.6627372719903,0.06912151724100113,76.61910142083369,1.7746155261993408,952.7650239467621,214.82009887695312,699.3550722965648,565.6627372719903,1.0,-199.30274963378906,168.5982666015625,1199.057082732076,73.0,1000.0,0.18690328299999237,0.7878962159156799,73.0,170.55242919921875,0.09826993942260742,85.41083526611328,-0.24507290124893188
74,10.031038284301758,0.5945348739624023,21.450590133666992,0.025245515830755405,10.029553413391113,0.012144755572080612,0.7939580082893372,74000,74.0,0.0,577.9668050248989,0.08810687065124512,76.61434640653431,1.7715182304382324,965.8765423297882,221.30650329589844,711.7862763412402,577.9668050248989,1.0,-203.60317993164062,172.32916259765625,1619.264171602544,74.0,1000.0,0.20341385900974274,0.8325690627098083,74.0,173.77426147460938,0.15702153742313385,87.20407104492188,-0.24677859246730804
75,10.19345474243164,0.5941312313079834,5.507754325866699,0.025245515830755405,10.236254692077637,0.012043898925185204,0.8023772239685059,75000,75.0,0.0,587.4503405987396,0.12321994453668594,76.60887753393145,1.7679929733276367,978.9988107681274,223.67347717285156,721.3665500570793,587.4503405987396,1.0,-207.49462890625,175.5709228515625,1430.3068050291695,75.0,1000.0,0.14834976196289062,0.7443822622299194,75.0,176.7361602783203,0.00039517879486083984,88.9870834350586,-0.2481427639722824
76,9.83374309539795,0.593332827091217,31.49236488342285,0.025245515830755405,10.388659477233887,0.011762709356844425,0.7728123664855957,76000,76.0,0.0,593.519200535192,0.12995724380016327,76.58013572208124,1.7659709453582764,992.4244620800018,227.3553924560547,730.948982179535,593.519200535192,1.0,-210.09100341796875,178.6766357421875,1449.6313913637146,76.0,1000.0,0.21114306151866913,0.783574104309082,76.0,180.87371826171875,0.1879134178161621,90.73540496826172,-0.24895404279232025
77,9.28534984588623,0.5920426249504089,34.59370040893555,0.025245515830755405,9.835984230041504,0.011750838719308376,0.763762354850769,77000,77.0,0.0,604.8773118770292,0.11940500885248184,76.55622009754363,1.7646608352661133,1005.7967844009399,232.8500518798828,744.2953210388097,604.8773118770292,1.0,-214.73802185058594,183.10968017578125,1758.6170743436876,77.0,1000.0,0.1845661848783493,0.8123475909233093,77.0,185.192138671875,0.11133160442113876,92.53138732910156,-0.2504107654094696
78,9.235241889953613,0.5909168124198914,65.88259887695312,0.02426044449968572,9.912880897521973,0.011813301593065262,0.7716271281242371,78000,78.0,0.0,614.9415483504126,-0.13746272027492523,76.53002323273391,1.764719843864441,1019.2078442573547,235.05615234375,753.7719877537312,614.9415483504126,1.0,-217.8516845703125,185.69766235351562,1483.4753248026811,78.0,1000.0,0.21267279982566833,0.8048824667930603,78.0,188.57635498046875,0.02277407981455326,94.32933807373047,-0.2522261142730713
79,8.233283042907715,0.5898823142051697,20.999347686767578,0.02426044449968572,8.832122802734375,0.01196821965277195,0.7823754549026489,79000,79.0,0.0,625.5614965288944,0.07156644016504288,76.50698238210664,1.7649763822555542,1032.5854914188385,238.47654724121094,761.444920695218,625.5614965288944,1.0,-223.17544555664062,192.15069580078125,1359.9336901311876,79.0,1000.0,0.2657336890697479,0.799858033657074,79.0,194.76553344726562,-0.02249952219426632,96.13546752929688,-0.2532844841480255
80,7.740368366241455,0.5894891619682312,39.900917053222656,0.023782417899897774,8.072698593139648,0.01224597543478012,0.8006309866905212,80000,80.0,0.0,635.7151429404506,-0.15471845865249634,76.48754384916431,1.7633649110794067,1045.921936750412,241.2012176513672,770.5290558455597,635.7151429404506,1.0,-227.81924438476562,197.51177978515625,1488.175732722554,80.0,1000.0,0.2682966887950897,0.8157598376274109,80.0,200.08853149414062,-0.07173800468444824,97.94004821777344,-0.2538057267665863
81,8.425654411315918,0.5890294909477234,55.38029479980469,0.02426044449968572,8.78292179107666,0.012101463973522186,0.7882455587387085,81000,81.0,0.0,640.5328163507235,-0.024073103442788124,76.49123171914158,1.761486530303955,1058.9449036121368,245.1232452392578,777.3364689258865,640.5328163507235,1.0,-231.56756591796875,202.10414123535156,1321.9295153520377,81.0,1000.0,0.17509236931800842,0.7858976125717163,81.0,204.1927947998047,-0.024676084518432617,99.69071197509766,-0.25455135107040405
82,8.444561958312988,0.5888448357582092,54.24968719482422,0.02426044449968572,8.581459999084473,0.012287301011383533,0.805440366268158,82000,82.0,0.0,649.6945580322299,-0.05375869944691658,76.49439030974742,1.7593576908111572,1071.9740319252014,247.0865936279297,787.0673640245103,649.6945580322299,1.0,-234.94691467285156,205.26605224609375,1575.2698670130405,82.0,1000.0,0.21059145033359528,0.7916745543479919,82.0,207.05587768554688,-0.08485005050897598,101.4654312133789,-0.2555968761444092
83,8.103362083435059,0.5882992744445801,24.843128204345703,0.023782417899897774,8.471489906311035,0.012282480485737324,0.7861875295639038,83000,83.0,0.0,658.4551816877026,-0.05321498587727547,76.49155611582769,1.7586696147918701,1085.0870895385742,251.6363983154297,796.3974545752073,658.4551816877026,1.0,-238.47068786621094,208.53445434570312,1561.4648797323625,83.0,1000.0,0.15435247123241425,0.8048301339149475,83.0,210.4242706298828,0.036192137748003006,103.2502670288086,-0.25640925765037537
84,8.736832618713379,0.5880537033081055,48.9894905090332,0.023782417899897774,8.818175315856934,0.012867073528468609,0.7993966341018677,84000,84.0,0.0,669.8946137187756,-0.0656772255897522,76.49269147239237,1.76041579246521,1098.1441283226013,253.8568572998047,804.570776780043,669.8946137187756,1.0,-242.12449645996094,210.96978759765625,1482.956519781414,84.0,1000.0,0.1937507688999176,0.7838823199272156,84.0,212.91375732421875,-0.015047590248286724,105.03341674804688,-0.2564450204372406
85,8.080791473388672,0.5879154801368713,45.0977897644043,0.022854436146078055,8.521451950073242,0.01288773212581873,0.7497025728225708,85000,85.0,0.0,671.9845491447411,0.15674327313899994,76.49015437536497,1.7630990743637085,1111.254130601883,258.25341796875,814.0802291489251,671.9845491447411,1.0,-244.9618377685547,216.52587890625,1612.8742281350062,85.0,1000.0,0.20128513872623444,0.76508629322052,85.0,218.58016967773438,0.08157548308372498,106.72315216064453,-0.25631222128868103
86,7.829680919647217,0.5876997709274292,55.54978561401367,0.022854436146078055,7.986438274383545,0.01274257991462946,0.7843292355537415,86000,86.0,0.0,674.6746014061432,0.15582020580768585,76.48832034353474,1.7657676935195923,1124.3546676635742,261.4003601074219,825.3993230442429,674.6746014061432,1.0,-247.92977905273438,220.03375244140625,1787.5223041462614,86.0,1000.0,0.22526903450489044,0.7707335352897644,86.0,222.0477752685547,-0.017648497596383095,108.43558502197266,-0.2564547061920166
87,7.478940486907959,0.5868909358978271,64.76144409179688,0.022854436146078055,7.766469478607178,0.013188431970775127,0.7675540447235107,87000,87.0,0.0,685.2970672841224,-0.04808010533452034,76.49275064619262,1.7656763792037964,1137.3626816272736,260.44696044921875,830.3361516932252,685.2970672841224,1.0,-250.66148376464844,224.3995361328125,1254.9034155057066,87.0,1000.0,0.21371100842952728,0.8041138052940369,87.0,226.49020385742188,0.036220330744981766,110.19297790527344,-0.2569493055343628
88,7.780228137969971,0.5866844058036804,38.76972198486328,0.023782417899897774,8.674114227294922,0.013410941697657108,0.8079911470413208,88000,88.0,0.0,694.2240150781917,-0.10024210065603256,76.48782253578663,1.7652573585510254,1150.5099384784698,261.3523864746094,834.451908244975,694.2240150781917,1.0,-254.1528778076172,225.5009307861328,1192.5227282471956,88.0,1000.0,0.182627871632576,0.8490298986434937,88.0,228.4432373046875,-0.08559849113225937,111.93290710449219,-0.25775474309921265
89,6.597848415374756,0.5867437720298767,51.5483512878418,0.023313810312614227,6.873780250549316,0.013514017686247826,0.787206768989563,89000,89.0,0.0,699.7257291107892,0.1754768043756485,76.48376643175519,1.7651340961456299,1163.6456224918365,263.5626525878906,839.0252865458217,699.7257291107892,1.0,-256.6435241699219,231.70620727539062,1241.4825770203374,89.0,1000.0,0.20229725539684296,0.7462054491043091,89.0,233.66586303710938,-0.00342182326130569,113.62371063232422,-0.25852081179618835
90,7.283978462219238,0.5866423845291138,42.4693489074707,0.023782417899897774,7.24787712097168,0.0136332418769598,0.7963696122169495,90000,90.0,0.0,707.6873211202263,0.15295453369617462,76.47982305262565,1.765154480934143,1176.7809653282166,265.42510986328125,841.456999944494,707.6873211202263,1.0,-259.2305908203125,233.56317138671875,1057.879492426339,90.0,1000.0,0.19628280401229858,0.7395971417427063,90.0,235.26248168945312,0.1112993061542511,115.33368682861328,-0.2595714330673218
