total/steps,train/param_noise_distance,rollout/return_history,eval/return,rollout/Q_mean,rollout/actions_mean,total/epochs,reference_actor_Q_std,rollout/actions_std,reference_actor_Q_mean,total/duration,reference_Q_std,train/loss_actor,reference_action_std,eval/return_history,obs_rms_mean,ret_rms_mean,reference_action_mean,rollout/episodes,ret_rms_std,train/loss_critic,total/steps_per_second,total/episodes,obs_rms_std,reference_Q_mean,eval/episodes,rollout/episode_steps,rollout/return,eval/Q
322000,0.0,481.55876369949874,844.2234843168711,208.91664123535156,0.07654909789562225,322,141.91958618164062,0.6930656433105469,141.10279846191406,12954.071784496307,141.2823486328125,-207.99884033203125,0.7481866478919983,672.0866514534869,0.12788723409175873,0.0,-0.35598793625831604,322.0,1.0,71.03709411621094,24.857049224119326,322.0,2.4132063388824463,139.90426635742188,322.0,1000.0,366.64866147982946,256.68109130859375
323000,0.0,480.17846168714044,848.8621120347377,209.06028747558594,0.07647482305765152,323,140.9094696044922,0.6929395794868469,138.93141174316406,12996.341141223907,140.3409881591797,-208.08831787109375,0.7619574069976807,676.5604739793506,0.127908855676651,0.0,-0.26413607597351074,323.0,1.0,46.973785400390625,24.853148781656408,323.0,2.4122188091278076,138.02120971679688,323.0,1000.0,367.0984108231684,256.6946105957031
324000,0.0,479.24097961570607,731.2005717860391,209.20086669921875,0.07694055885076523,324,140.65655517578125,0.6927245855331421,140.01153564453125,13038.626935243607,140.2688751220703,-209.3567352294922,0.8010879755020142,677.5080342715783,0.12806285917758942,0.0,-0.023472607135772705,324.0,1.0,46.02296447753906,24.849242302057366,324.0,2.4121763706207275,139.08856201171875,324.0,1000.0,367.87289062140974,255.55682373046875
325000,0.0,476.3491436211645,936.2333222991141,209.33494567871094,0.07635122537612915,325,140.8605499267578,0.6925743818283081,140.43492126464844,13081.063669919968,139.99029541015625,-210.8529815673828,0.7605158090591431,686.6268120211647,0.12789316475391388,0.0,-0.2720692455768585,325.0,1.0,52.0461540222168,24.84507439156807,325.0,2.4098856449127197,139.158935546875,325.0,1000.0,367.693275776305,257.11529541015625
326000,0.0,486.1065856093799,862.8294154151217,209.47666931152344,0.07648567110300064,326,140.89117431640625,0.6923606395721436,142.15330505371094,13123.3249502182,140.1060333251953,-211.42843627929688,0.7933170795440674,688.0065619178042,0.12792691588401794,0.0,-0.17961673438549042,326.0,1.0,68.43389892578125,24.841265550966916,326.0,2.409477710723877,141.02813720703125,326.0,1000.0,368.30910678215514,257.4217529296875
327000,0.0,486.6206925652979,1029.210699140955,209.6184539794922,0.07675091922283173,327,142.78321838378906,0.6921945810317993,140.47525024414062,13165.506840467453,142.41690063476562,-209.5812530517578,0.7761131525039673,690.1795855844969,0.12803144752979279,0.0,-0.15456317365169525,327.0,1.0,23.82806396484375,24.837630936842046,327.0,2.4100961685180664,139.9284210205078,327.0,1000.0,369.19598054209416,257.46270751953125
328000,0.0,487.71818213138727,954.3562596209911,209.76235961914062,0.07694456726312637,328,143.2186279296875,0.691972017288208,141.08758544921875,13208.940203666687,142.66534423828125,-210.27992248535156,0.8134267330169678,691.0308132832546,0.1281568706035614,0.0,-0.054183464497327805,328.0,1.0,84.944091796875,24.83166665475176,328.0,2.410552740097046,140.2355194091797,328.0,1000.0,370.5917703373007,256.8039855957031
329000,0.0,499.52248074593837,890.3777897752307,209.90467834472656,0.07709378004074097,329,142.81605529785156,0.6917535066604614,141.7366943359375,13251.984434604645,142.0814666748047,-209.91156005859375,0.7818495631217957,691.8565183599815,0.12825247645378113,0.0,-0.24165944755077362,329.0,1.0,58.330780029296875,24.826470452296096,329.0,2.4105098247528076,140.40248107910156,329.0,1000.0,371.52049463222886,258.2632751464844
330000,0.0,499.0043164223496,774.5665712750167,210.04722595214844,0.07741463929414749,330,142.52760314941406,0.6915141344070435,142.5010528564453,13294.946892738342,141.68280029296875,-212.24392700195312,0.7329708933830261,690.3567019270911,0.12840686738491058,0.0,-0.37027856707572937,330.0,1.0,45.299983978271484,24.821460564106875,330.0,2.410966634750366,141.24221801757812,330.0,1000.0,372.6072747116573,257.091064453125
331000,0.0,497.38972003711916,871.7723331832315,210.18914794921875,0.07766362279653549,331,141.787353515625,0.69129478931427,143.55157470703125,13338.671479940414,141.03445434570312,-213.79727172851562,0.7319566607475281,694.8376392712121,0.128530353307724,0.0,-0.3466476500034332,331.0,1.0,54.72506332397461,24.81506501586608,331.0,2.4109556674957275,142.40390014648438,331.0,1000.0,373.34327972420203,258.6754150390625
332000,0.0,503.83341243312714,640.9709387778393,210.3301239013672,0.07801566272974014,332,141.88328552246094,0.691107451915741,142.30596923828125,13382.934892416,141.15414428710938,-212.49867248535156,0.7688298225402832,695.4135603919426,0.12864291667938232,0.0,-0.27930548787117004,332.0,1.0,53.53407287597656,24.80771240904278,332.0,2.411569833755493,141.2749786376953,332.0,1000.0,374.31074132482144,256.5570373535156
333000,0.0,503.9784312412205,727.5336812777452,210.46839904785156,0.07828797399997711,333,141.71856689453125,0.6909008026123047,142.3280487060547,13424.899943351746,140.94337463378906,-214.11215209960938,0.8302459716796875,700.8820873873115,0.12872891128063202,0.0,-0.1047884151339531,333.0,1.0,54.710872650146484,24.804654143058077,333.0,2.4115333557128906,141.07080078125,333.0,1000.0,375.03149800811264,257.47894287109375
334000,0.0,508.41447752580723,959.4705120000448,210.61074829101562,0.07818509638309479,334,140.50070190429688,0.690677285194397,143.11810302734375,13468.387240409851,139.7016143798828,-213.25794982910156,0.7862295508384705,709.973052159269,0.12881410121917725,0.0,-0.1761455535888672,334.0,1.0,35.83937454223633,24.798811768485816,334.0,2.411790132522583,141.92282104492188,334.0,1000.0,376.1768550652103,259.32122802734375
335000,0.0,506.6631545899545,952.5555865861494,210.7473602294922,0.07801754027605057,335,141.7253875732422,0.6905803084373474,142.55099487304688,13511.946865797043,141.155517578125,-212.88343811035156,0.7549372315406799,716.9015527148529,0.12882192432880402,0.0,-0.27897730469703674,335.0,1.0,76.07867431640625,24.79287428579146,335.0,2.411226272583008,141.66258239746094,335.0,1000.0,376.5121836050164,259.4112854003906
336000,0.0,509.013198766814,912.4420436359866,210.88754272460938,0.07805570214986801,336,141.0485076904297,0.6903194785118103,142.39682006835938,13554.332416772842,140.47682189941406,-211.95346069335938,0.7620417475700378,720.6682557502636,0.12893670797348022,0.0,-0.23858052492141724,336.0,1.0,52.18653869628906,24.78912200679216,336.0,2.411318778991699,141.3448028564453,336.0,1000.0,377.84638533698956,258.2275695800781
337000,0.0,504.95822187100123,639.0125875617634,211.0166473388672,0.07844172418117523,337,142.34642028808594,0.6901182532310486,141.45468139648438,13597.71686911583,141.5506591796875,-212.0625457763672,0.7471375465393066,717.8344075369079,0.12899518013000488,0.0,-0.23706497251987457,337.0,1.0,75.19139099121094,24.78357236319724,337.0,2.4108145236968994,140.3612060546875,337.0,1000.0,377.67682421923234,256.1215515136719
338000,0.0,500.5797115469142,1004.8547781121499,211.14683532714844,0.07863002270460129,338,143.7075958251953,0.6899868249893188,141.34848022460938,13642.983405351639,142.85504150390625,-212.5535888671875,0.7818297147750854,717.5044480869842,0.1290300339460373,0.0,-0.2078058272600174,338.0,1.0,45.66779327392578,24.77463982455737,338.0,2.410224437713623,140.20013427734375,338.0,1000.0,377.76812697358747,257.8663635253906
339000,0.0,502.7117938280773,594.1353797002688,211.2812042236328,0.07901259511709213,339,144.64540100097656,0.6898807287216187,140.19503784179688,13685.425859451294,143.84849548339844,-211.46102905273438,0.7428838014602661,714.5082607004838,0.12917152047157288,0.0,-0.3472209870815277,339.0,1.0,49.202552795410156,24.770876951986345,339.0,2.4102752208709717,138.83004760742188,339.0,1000.0,378.6465283882916,254.39019775390625
340000,0.0,503.7556362929034,752.5913953068989,211.40975952148438,0.07937894016504288,340,143.83987426757812,0.6895976066589355,141.14097595214844,13728.415517568588,143.03323364257812,-214.7172393798828,0.8327402472496033,713.4260377587697,0.1291579306125641,0.0,-0.17661578953266144,340.0,1.0,40.561256408691406,24.76615014783707,340.0,2.4095306396484375,139.88856506347656,340.0,1000.0,378.77624794348344,256.634765625
341000,0.0,505.33384011720756,949.1576177226103,211.54014587402344,0.07957485318183899,341,143.24415588378906,0.6894782185554504,139.320068359375,13770.301043510437,142.47964477539062,-209.81338500976562,0.7984333038330078,718.3369500480051,0.12927573919296265,0.0,-0.3068852722644806,341.0,1.0,44.27418518066406,24.763438280872144,341.0,2.410337209701538,138.25308227539062,341.0,1000.0,379.7708658140704,256.3288879394531
342000,0.0,510.97664932182363,714.1705894284485,211.6669464111328,0.07941480726003647,342,141.33055114746094,0.6893353462219238,140.58575439453125,13815.719084501266,140.5183563232422,-213.0194091796875,0.7645388245582581,725.3001106149335,0.12933053076267242,0.0,-0.3320137858390808,342.0,1.0,67.14203643798828,24.75441183395673,342.0,2.410344123840332,139.35696411132812,342.0,1000.0,380.519771974011,255.64427185058594
343000,0.0,514.1041025474158,896.5730725806603,211.79598999023438,0.07940421253442764,343,143.1082305908203,0.689305305480957,140.962646484375,13858.736674308777,142.1129608154297,-211.6692352294922,0.8069795966148376,726.125443950451,0.1294270157814026,0.0,-0.3110271990299225,343.0,1.0,42.655364990234375,24.749730661659143,343.0,2.4112000465393066,139.51437377929688,343.0,1000.0,381.77663017382577,255.72052001953125
344000,0.0,515.4785886750946,796.6677714704987,211.92257690429688,0.07979337871074677,344,146.02381896972656,0.6891430020332336,138.0677490234375,13902.26600241661,144.96092224121094,-209.90211486816406,0.8195617198944092,733.2647198977049,0.1295674443244934,0.0,-0.20087654888629913,344.0,1.0,51.45155334472656,24.7441676011812,344.0,2.4120078086853027,136.98886108398438,344.0,1000.0,383.0001515531173,255.0451202392578
345000,0.0,516.4747190731558,914.0083468809498,212.04452514648438,0.0799405500292778,345,143.8753662109375,0.6889098882675171,137.2947235107422,13945.28952717781,142.80372619628906,-209.6441192626953,0.7630378603935242,732.7496115836271,0.12968982756137848,0.0,-0.29399946331977844,345.0,1.0,67.9176254272461,24.739536553015522,345.0,2.4116923809051514,135.63873291015625,345.0,1000.0,383.8716255876899,255.28567504882812
346000,0.0,515.9991586767178,1005.6728219019715,212.1632537841797,0.07980064302682877,346,145.49221801757812,0.6887097954750061,136.693603515625,13987.307082653046,144.7579345703125,-209.3043212890625,0.7080326676368713,737.1817561705705,0.12971368432044983,0.0,-0.391428142786026,346.0,1.0,35.36418151855469,24.736712932334676,346.0,2.411186456680298,135.38888549804688,346.0,1000.0,384.5534339498026,254.45477294921875
347000,0.0,517.9527188823973,1034.5436785320214,212.2777099609375,0.07975328713655472,347,145.7773895263672,0.6885474920272827,136.14443969726562,14029.948488235474,144.77639770507812,-209.8371124267578,0.7524623870849609,738.0599265380265,0.12974019348621368,0.0,-0.320907324552536,347.0,1.0,22.682043075561523,24.732806416999303,347.0,2.4113409519195557,134.66995239257812,347.0,1000.0,385.2516646722356,253.9600067138672
348000,0.0,519.6237493343834,1001.8143608491488,212.39454650878906,0.07969406992197037,348,146.2027130126953,0.688435971736908,132.7286376953125,14074.644418001175,145.4950714111328,-209.32798767089844,0.7585037350654602,739.3580064247374,0.1298210769891739,0.0,-0.32399019598960876,348.0,1.0,67.58181762695312,24.725313810053724,348.0,2.411863327026367,131.36300659179688,348.0,1000.0,386.5852183377645,253.37655639648438
349000,0.0,520.9546172526794,1111.4476330936732,212.51052856445312,0.07977119088172913,349,147.30511474609375,0.6883485913276672,133.35693359375,14120.02031826973,146.23892211914062,-209.33689880371094,0.7374274134635925,753.1707670355245,0.12992364168167114,0.0,-0.43021640181541443,349.0,1.0,53.3623046875,24.716678314437903,349.0,2.4126858711242676,131.89801025390625,349.0,1000.0,387.9019064585915,254.11404418945312
350000,0.0,517.9457697240051,994.5621935954559,212.46153259277344,0.07943948358297348,350,148.03326416015625,0.688531756401062,133.20758056640625,14164.949599266052,146.95449829101562,-209.09609985351562,0.7350307703018188,763.8215057319682,0.1295040398836136,0.0,-0.40749773383140564,350.0,1.0,37.22663116455078,24.708877186413357,350.0,2.4123294353485107,131.7659149169922,350.0,1000.0,387.5586342515088,254.4971466064453
351000,0.0,529.8516810067692,906.3633944001324,212.57762145996094,0.07979091256856918,351,149.48011779785156,0.6884372234344482,131.68746948242188,14209.434420585632,148.4046630859375,-210.0050048828125,0.7123103737831116,766.055656611681,0.1296522319316864,0.0,-0.4380526542663574,351.0,1.0,61.5849609375,24.701898021464938,351.0,2.4124999046325684,130.2811279296875,351.0,1000.0,388.580839883527,235.11680603027344
352000,0.0,520.7053960874832,936.0272116350792,212.0611114501953,0.07996710389852524,352,150.40896606445312,0.688759446144104,132.44520568847656,14254.12766289711,149.497314453125,-208.99754333496094,0.8086559176445007,767.7409458382572,0.12980742752552032,0.0,-0.10313385725021362,352.0,1.0,59.81630325317383,24.694601334057158,352.0,2.4107842445373535,130.96530151367188,352.0,1000.0,387.3845624832072,253.1324005126953
353000,0.0,518.217671167572,800.8212103801332,212.17323303222656,0.08030395209789276,353,149.68934631347656,0.6886298656463623,133.0404815673828,14298.609934329987,148.97323608398438,-210.4217529296875,0.826106071472168,766.3847910309852,0.12998422980308533,0.0,0.0009703878313302994,353.0,1.0,82.07048034667969,24.687714513595555,353.0,2.411005735397339,131.47666931152344,353.0,1000.0,388.1382654276386,252.44349670410156
354000,0.0,521.3568214907426,904.7545685505759,212.2872772216797,0.08030366897583008,354,150.1011199951172,0.6883699893951416,132.5257110595703,14342.279780864716,149.1175537109375,-207.9024200439453,0.8046448826789856,769.8875611448672,0.1300789713859558,0.0,-0.2532224953174591,354.0,1.0,58.40846252441406,24.682268468385494,354.0,2.411252975463867,131.0888671875,354.0,1000.0,389.45534007734403,252.8659210205078
355000,0.0,516.9119604597034,638.4703231374971,212.3967742919922,0.08075748383998871,355,150.57431030273438,0.6882120966911316,132.06199645996094,14384.654340744019,149.6549072265625,-206.22430419921875,0.8312684893608093,768.0536746008432,0.13017703592777252,0.0,0.013970148749649525,355.0,1.0,57.25407791137695,24.679077549640883,355.0,2.4109127521514893,130.88882446289062,355.0,1000.0,389.54240676192165,252.4089813232422
356000,0.0,518.8169019757246,837.6221684077502,212.5103302001953,0.08082675188779831,356,150.58016967773438,0.6879563927650452,133.648193359375,14427.280076026917,149.91188049316406,-209.15472412109375,0.8007120490074158,773.0358460431688,0.1302393674850464,0.0,-0.22509409487247467,356.0,1.0,73.17155456542969,24.67547577395044,356.0,2.41110897064209,131.95791625976562,356.0,1000.0,390.41970630359646,253.1571044921875
357000,0.0,518.7209304546509,935.7551810196559,212.6240234375,0.08102553337812424,357,147.97792053222656,0.6877315044403076,134.56781005859375,14468.738721609116,147.20632934570312,-209.9267120361328,0.7731724977493286,777.4205098351625,0.13033434748649597,0.0,-0.3046818673610687,357.0,1.0,66.1474380493164,24.673885324006797,357.0,2.4111359119415283,133.0384521484375,357.0,1000.0,391.2727368987795,254.1813507080078
358000,0.0,526.1228071692199,1046.5511732840475,212.73695373535156,0.08099930733442307,358,147.42294311523438,0.6876038908958435,136.30853271484375,14515.554837226868,146.5141143798828,-210.31019592285156,0.7578574419021606,791.1499237464199,0.13037757575511932,0.0,-0.28893640637397766,358.0,1.0,42.24574279785156,24.663197791231955,358.0,2.411226511001587,134.87281799316406,358.0,1000.0,391.99580065950397,254.76600646972656
359000,0.0,539.7632156204045,966.5526575900737,212.85580444335938,0.08124758303165436,359,145.9432373046875,0.6874234676361084,139.1119384765625,14560.535598516464,145.4273223876953,-211.42782592773438,0.7491387128829956,794.3907910639786,0.13052776455879211,0.0,-0.33587226271629333,359.0,1.0,60.315574645996094,24.655686432068997,359.0,2.411452293395996,138.1618194580078,359.0,1000.0,393.43932224808634,255.81356811523438
360000,0.0,547.341676313916,875.8226529177942,212.97442626953125,0.08160277456045151,360,146.32308959960938,0.6872687339782715,137.9608154296875,14604.61827969551,145.37774658203125,-212.74600219726562,0.7530574798583984,794.4332860492812,0.13070526719093323,0.0,-0.31158989667892456,360.0,1.0,41.89676284790039,24.649737028765777,360.0,2.4118611812591553,136.80111694335938,360.0,1000.0,394.84235457879794,256.53875732421875
