eval/episodes,rollout/episode_steps,total/steps_per_second,total/episodes,reference_actor_Q_mean,train/param_noise_distance,total/steps,obs_rms_std,train/loss_critic,reference_Q_std,param_noise_stddev,reference_actor_Q_std,ret_rms_mean,reference_action_mean,rollout/episodes,ret_rms_std,rollout/return,eval/return_history,train/loss_actor,total/epochs,reference_action_std,obs_rms_mean,rollout/actions_mean,eval/return,reference_Q_mean,rollout/Q_mean,rollout/actions_std,reference_perturbed_action_mean,total/duration,eval/Q,reference_perturbed_action_std,rollout/return_history
53.0,645.1111111111111,73.94886677784874,81.0,108.10671997070312,0.27025094628334045,53000,0.38913217186927795,17.50237274169922,18.469820022583008,0.03269941380439557,14.029219627380371,0.0,0.04152734950184822,81.0,1.0,-7.55030909998921,66.7607279635441,-102.72149658203125,53,0.4336950182914734,0.02337898686528206,0.0715821236371994,484.29291957338444,106.30174255371094,60.711036682128906,0.5057843327522278,0.04155473783612251,716.7114562988281,111.94911193847656,0.4019114673137665,-7.55030909998921
54.0,649.439024390244,74.0156862510116,82.0,109.14642333984375,0.26561495661735535,54000,0.38889044523239136,10.34066390991211,17.85176658630371,0.03335667202186392,14.275331497192383,0.0,0.09771837294101715,82.0,1.0,-8.096998004377078,69.30871714169088,-102.9736099243164,54,0.38901323080062866,0.02334521897137165,0.07129500806331635,204.3521435834706,107.66173553466797,61.6385612487793,0.50581294298172,-0.016258684918284416,729.5750770568848,112.07022857666016,0.43651142716407776,-8.096998004377078
55.0,651.7349397590361,74.03632220785435,83.0,109.46082305908203,0.2479829639196396,55000,0.3885376453399658,15.08143424987793,19.602222442626953,0.03335667202186392,16.562341690063477,0.0,-0.020766908302903175,83.0,1.0,-4.366697486245715,65.79195841166913,-103.84819030761719,55,0.432783842086792,0.02367202192544937,0.07405547797679901,-124.1130130095058,107.72811889648438,62.57075881958008,0.5036770701408386,0.27482348680496216,742.8786082267761,94.08012390136719,0.36970192193984985,-4.366697486245715
56.0,655.8809523809524,74.00529032993386,84.0,111.90264892578125,0.18326184153556824,56000,0.3892131447792053,17.542213439941406,15.682526588439941,0.03335667202186392,9.610334396362305,0.0,0.059993136674165726,84.0,1.0,-0.423195162919783,54.49047312559016,-105.56062316894531,56,0.4050412178039551,0.023565217852592468,0.07339788228273392,-567.0912176087526,109.70476531982422,63.49063491821289,0.5024754405021667,-0.02488619089126587,756.702659368515,85.01350402832031,0.4476875364780426,-0.423195162919783
57.0,659.9294117647058,74.03883750723287,85.0,110.84405517578125,0.26233434677124023,57000,0.3898163139820099,8.831367492675781,22.281700134277344,0.03269941380439557,19.01972007751465,0.0,-0.009663358330726624,85.0,1.0,2.352090095793348,55.74837819468035,-106.67449951171875,57,0.4080566167831421,0.023275595158338547,0.0728878527879715,126.19106206373094,109.24679565429688,64.33734893798828,0.5013799667358398,-0.05586133897304535,769.8662204742432,111.25407409667969,0.4285306930541992,2.352090095793348
58.0,663.8837209302326,74.16366144753589,86.0,111.63856506347656,0.15335547924041748,58000,0.3898019790649414,17.07217025756836,21.085891723632812,0.032055106170371106,19.06767463684082,0.0,-0.10984674096107483,86.0,1.0,5.563544743443581,56.23187159679996,-106.38752746582031,58,0.39335423707962036,0.02336760051548481,0.07363219559192657,83.79099551761782,110.31785583496094,65.2465591430664,0.49911898374557495,0.12009593844413757,782.0541605949402,112.64391326904297,0.39322876930236816,5.563544743443581
59.0,667.7471264367816,73.9823571285779,87.0,112.70414733886719,0.211823970079422,59000,0.3890969455242157,9.669280052185059,21.695804595947266,0.032055106170371106,17.657197952270508,0.0,0.09125328063964844,87.0,1.0,11.271517396258632,58.104220722786444,-107.86377716064453,59,0.4005781412124634,0.02282058820128441,0.07000969350337982,166.70047003000266,110.7222900390625,66.08231353759766,0.49774786829948425,-0.23767711222171783,797.4874320030212,113.5584716796875,0.4064856171607971,11.271517396258632
60.0,665.9101123595506,73.87730713433477,89.0,114.49867248535156,0.1715192049741745,60000,0.3887604773044586,11.893189430236816,20.675548553466797,0.034711086666206405,15.463579177856445,0.0,-0.04413823038339615,89.0,1.0,16.229416202488295,56.443259641037564,-108.41158294677734,60,0.4325132369995117,0.02287474274635315,0.07089796662330627,-41.55344418214638,112.39579010009766,66.9016342163086,0.4974012076854706,0.14877353608608246,812.157377243042,113.26797485351562,0.3995474874973297,16.229416202488295
61.0,669.6222222222223,73.69960192600767,90.0,115.73882293701172,0.16722197830677032,61000,0.3881587088108063,11.979805946350098,17.52761459350586,0.034711086666206405,11.534988403320312,0.0,0.08152696490287781,90.0,1.0,16.54816243437012,50.74794835609786,-108.47061157226562,61,0.3964713513851166,0.023149793967604637,0.07254812866449356,-290.97072874028424,113.61622619628906,67.70025634765625,0.4978725016117096,0.08488896489143372,827.6842534542084,114.37578582763672,0.465003103017807,16.54816243437012
62.0,669.8369565217391,73.54166921441465,92.0,116.38386535644531,0.15829923748970032,62000,0.38754910230636597,20.090181350708008,19.18907356262207,0.03540877950819716,12.684247016906738,0.0,-0.09489871561527252,92.0,1.0,13.254774440134556,53.93181771766107,-109.7214126586914,62,0.43761417269706726,0.023433351889252663,0.07471305131912231,248.14784877301673,113.97514343261719,68.46971130371094,0.49815136194229126,0.10594990849494934,843.0594608783722,116.537353515625,0.4461310803890228,13.254774440134556
63.0,673.3870967741935,73.38140569807663,93.0,117.239990234375,0.26100948452949524,63000,0.3878410756587982,20.115734100341797,19.039167404174805,0.034711086666206405,14.8145751953125,0.0,0.02023596316576004,93.0,1.0,14.01872546487624,54.05799546998465,-110.5791015625,63,0.35245561599731445,0.023238390684127808,0.07439089566469193,61.88101611404636,115.07942199707031,69.23768615722656,0.49755391478538513,-0.08832268416881561,858.5281162261963,112.33595275878906,0.40164968371391296,14.01872546487624
64.0,672.0,73.3081440349413,95.0,119.01174926757812,0.15367132425308228,64000,0.3872984051704407,19.909364700317383,17.458044052124023,0.034711086666206405,11.62096881866455,0.0,-0.05384107306599617,95.0,1.0,17.500417138267586,59.61122766497977,-109.86878204345703,64,0.3444240093231201,0.02306782640516758,0.07306168973445892,409.46485594967214,116.55738830566406,70.10546875,0.49679866433143616,0.06973013281822205,873.0271492004395,114.06774139404297,0.348072350025177,17.500417138267586
65.0,669.0721649484536,73.19581895309172,97.0,119.15835571289062,0.19054578244686127,65000,0.38642454147338867,19.82377815246582,20.48097801208496,0.036846517945435794,14.18626594543457,0.0,0.009200196713209152,97.0,1.0,19.167399743277908,62.87926877760231,-111.13897705078125,65,0.40205785632133484,0.023268887773156166,0.07455658167600632,272.033899985445,116.64163970947266,70.74398040771484,0.4959953725337982,-0.15770453214645386,888.0288646221161,121.56356048583984,0.41534605622291565,19.167399743277908
66.0,672.4489795918367,73.16236338712991,98.0,119.58421325683594,0.24637283384799957,66000,0.3863978981971741,16.080820083618164,22.302165985107422,0.03758713295613906,16.550798416137695,0.0,0.049025073647499084,98.0,1.0,19.557127898702472,57.8558695215703,-112.16647338867188,66,0.4267938733100891,0.023006722331047058,0.07208559662103653,-268.6650821205109,117.15142822265625,71.49888610839844,0.4959273040294647,0.034731872379779816,902.1031708717346,100.4729232788086,0.42007264494895935,19.557127898702472
67.0,661.3366336633663,73.25924361395371,101.0,122.26486206054688,0.2834683060646057,67000,0.38668960332870483,15.709756851196289,18.147775650024414,0.03540877950819716,12.73444652557373,0.0,-0.0805574283003807,101.0,1.0,22.099580703522438,57.519957924676106,-114.2099609375,67,0.42859745025634766,0.022977538406848907,0.07303514331579208,35.34979252965984,119.87915802001953,72.21113586425781,0.49494460225105286,0.0668887346982956,914.560357093811,118.87873077392578,0.44321101903915405,22.57152648675875
68.0,664.656862745098,73.26531911426616,102.0,121.69180297851562,0.16592788696289062,68000,0.3869742751121521,18.583524703979492,20.985822677612305,0.034711086666206405,14.780908584594727,0.0,-0.014531034976243973,102.0,1.0,23.239958401822783,58.12711849206651,-114.09485626220703,68,0.42808106541633606,0.022918524220585823,0.07079750299453735,98.80687650722348,119.20753479003906,73.03216552734375,0.4945612847805023,0.01772274449467659,928.1335401535034,112.7835693359375,0.47862276434898376,24.65914165626914
69.0,662.2115384615385,73.12862514481102,104.0,121.57688903808594,0.1905597746372223,69000,0.38718023896217346,14.462471961975098,24.361614227294922,0.03612049597631192,20.65915298461914,0.0,-0.0497896634042263,104.0,1.0,18.36248322658323,59.473144601024245,-114.96424865722656,69,0.42287373542785645,0.02300662361085415,0.06992149353027344,151.00292001015032,119.70970916748047,73.4421615600586,0.49614450335502625,0.07732204347848892,943.5429677963257,121.41022491455078,0.4097418487071991,18.785092920411376
70.0,665.4285714285714,73.06835740958645,105.0,123.00822448730469,0.20456671714782715,70000,0.3868243098258972,10.678519248962402,21.7631893157959,0.034711086666206405,17.57742691040039,0.0,-0.0334736593067646,105.0,1.0,21.140816892417323,61.131274452063316,-116.14485168457031,70,0.42228055000305176,0.023084532469511032,0.070341557264328,175.5422341737598,121.18753051757812,74.13695526123047,0.4950861632823944,-0.1270037591457367,958.0070290565491,121.22506713867188,0.3938790261745453,37.46280836031329
71.0,668.5849056603773,72.98369506178324,106.0,124.8094253540039,0.18106837570667267,71000,0.38636866211891174,14.174935340881348,18.92763328552246,0.034711086666206405,13.770613670349121,0.0,0.05490785837173462,106.0,1.0,16.378458941077348,62.51837615200998,-116.58247375488281,71,0.39473485946655273,0.02296774834394455,0.06889455020427704,159.61549514827598,122.63873291015625,74.43912506103516,0.4970436096191406,0.1669158786535263,972.8200242519379,122.49864196777344,0.4016072452068329,45.90383269198928
72.0,668.6168224299065,72.89642576528429,107.0,125.56060791015625,0.18528124690055847,72000,0.3861438035964966,17.1480770111084,18.689895629882812,0.03758713295613906,14.045212745666504,0.0,0.14275798201560974,107.0,1.0,18.21974725331021,67.61562163996098,-116.63954162597656,72,0.3648141026496887,0.022942326962947845,0.06884609162807465,429.520051284481,123.55728149414062,74.94921875,0.4969770312309265,-0.09002913534641266,987.7027473449707,125.80846405029297,0.39291074872016907,51.731557335988825
73.0,667.4862385321101,72.77735994805943,109.0,126.65701293945312,0.20675645768642426,73000,0.38554805517196655,19.645008087158203,17.855791091918945,0.034027141129503384,13.602702140808105,0.0,-0.11189776659011841,109.0,1.0,8.84483331622487,72.68751094585278,-116.39017486572266,73,0.35878652334213257,0.022979944944381714,0.06965462118387222,437.8635409700626,124.5919189453125,75.1168441772461,0.49965018033981323,-0.020267866551876068,1003.0591938495636,121.74402618408203,0.41201573610305786,52.2668703997731
74.0,665.8363636363637,72.8109043525622,110.0,127.85943603515625,0.24135100841522217,74000,0.3856123387813568,22.083478927612305,13.94424057006836,0.034027141129503384,11.401505470275879,0.0,-0.07224282622337341,110.0,1.0,10.235188452652947,75.22154403286923,-116.85345458984375,74,0.3780350983142853,0.02294408529996872,0.06845896691083908,260.2059593850695,126.42890930175781,75.82256317138672,0.49916335940361023,-0.038163863122463226,1016.331285238266,128.71604919433594,0.4127396047115326,62.693540663644114
75.0,667.1711711711712,72.86386405372531,111.0,127.32560729980469,0.20937606692314148,75000,0.3848066031932831,16.038774490356445,19.674287796020508,0.030804326970036475,15.140060424804688,0.0,-0.03856061026453972,111.0,1.0,11.322218155510518,70.03889000015393,-116.15653991699219,75,0.3642272651195526,0.022991754114627838,0.0706116110086441,-313.477508420779,125.19093322753906,75.80005645751953,0.5016395449638367,-0.1351539045572281,1029.316808462143,90.260498046875,0.36885908246040344,64.7639867617489
76.0,666.2035398230089,72.87320023038025,113.0,127.21968078613281,0.172479510307312,76000,0.3851282298564911,9.90101146697998,22.6481990814209,0.034711086666206405,18.907011032104492,0.0,0.050655003637075424,113.0,1.0,3.358772418667677,70.11647756003931,-117.39652252197266,76,0.35572248697280884,0.022888509556651115,0.06883326917886734,75.93554455144304,125.23951721191406,76.35022735595703,0.5015371441841125,-0.07659760117530823,1042.9074029922485,124.93122100830078,0.37787991762161255,55.631851106380964
77.0,669.1315789473684,72.76062674329314,114.0,128.49188232421875,0.30696430802345276,77000,0.3851913809776306,27.34107208251953,21.5784854888916,0.03335667202186392,16.890777587890625,0.0,0.04933493211865425,114.0,1.0,4.5943071977373515,76.16785653295261,-118.69287109375,77,0.34970009326934814,0.022962786257267,0.06879895180463791,536.0726584743637,126.44758605957031,77.03395080566406,0.5004453659057617,0.1560930609703064,1058.2646610736847,135.40406799316406,0.35116907954216003,60.351645566402624
78.0,666.1196581196581,72.71411620484533,117.0,130.52931213378906,0.19862817227840424,78000,0.3851949870586395,20.776992797851562,20.155046463012695,0.034027141129503384,13.091865539550781,0.0,0.08170858770608902,117.0,1.0,10.563256672401588,78.1846990082594,-118.88189697265625,78,0.3536260724067688,0.023062240332365036,0.06961358338594437,233.4815696068826,128.0878448486328,77.75057220458984,0.4990924000740051,0.09428596496582031,1072.694052696228,127.8274154663086,0.41963788866996765,64.5004246851005
79.0,668.9491525423729,72.66120157502513,118.0,130.94293212890625,0.21090205013751984,79000,0.3850926160812378,31.378232955932617,21.053014755249023,0.03540877950819716,16.360897064208984,0.0,0.04289623722434044,118.0,1.0,14.523971688588302,76.92853264965447,-119.54415130615234,79,0.34138622879981995,0.023167576640844345,0.06988289952278137,-21.052443321530824,129.01150512695312,78.53178405761719,0.49796590209007263,0.09605114161968231,1087.2377319335938,109.2558364868164,0.36689049005508423,73.3529287380779
80.0,671.7310924369748,72.54305754943793,119.0,131.78692626953125,0.17272865772247314,80000,0.3848508894443512,30.274805068969727,21.563915252685547,0.034711086666206405,16.449304580688477,0.0,0.11771371960639954,119.0,1.0,17.669721342740715,79.97262350971525,-121.57975769042969,80,0.36477166414260864,0.023037198930978775,0.06925220042467117,320.45580145451993,129.77706909179688,79.1890640258789,0.4968774914741516,0.05358986184000969,1102.7933299541473,132.02903747558594,0.372499018907547,77.26761551554769
81.0,674.4666666666667,72.4769517895877,120.0,131.4614715576172,0.27841585874557495,81000,0.38518133759498596,9.68506145477295,25.10011863708496,0.034027141129503384,21.057422637939453,0.0,0.06262249499559402,120.0,1.0,18.75182371785812,78.73423609147324,-121.23218536376953,81,0.3674006462097168,0.023046158254146576,0.06935200095176697,-20.336757367888953,129.68954467773438,79.78919982910156,0.4960232079029083,-0.10547976195812225,1117.5966703891754,111.43594360351562,0.3855317533016205,74.97069483492463
82.0,677.1570247933885,72.53284070128372,121.0,131.15625,0.1616622507572174,82000,0.3848479688167572,30.79473876953125,25.82256317138672,0.034711086666206405,23.22985076904297,0.0,0.08095424622297287,121.0,1.0,1.6521375509382026,74.25982691580003,-120.85269165039062,82,0.3737311065196991,0.022878209128975868,0.06225638836622238,-288.1673163137293,129.83621215820312,79.0528793334961,0.5032140016555786,0.30661526322364807,1130.5223841667175,82.0516586303711,0.3951522409915924,54.39026941311754
83.0,679.8032786885246,72.53144158506637,122.0,132.92190551757812,0.20946496725082397,83000,0.38423994183540344,17.360031127929688,22.79492950439453,0.03142349394213421,18.55919075012207,0.0,0.042484626173973083,122.0,1.0,3.364314529704218,76.30300749060602,-120.152099609375,83,0.3810153007507324,0.023271165788173676,0.06497908383607864,243.84381462469818,131.08360290527344,79.79859924316406,0.5022000670433044,0.041171833872795105,1144.3313159942627,130.8086700439453,0.3945418894290924,53.584324162732464
84.0,674.8780487804878,72.4835645766558,123.0,133.30364990234375,0.19352281093597412,84000,0.3841027319431305,18.179880142211914,24.18840789794922,0.030804326970036475,21.989501953125,0.0,0.038623929023742676,123.0,1.0,3.666795242537944,74.7493528049379,-121.71399688720703,84,0.4226546287536621,0.023010950535535812,0.05897953733801842,-54.203986105517664,131.99244689941406,80.1946029663086,0.5055505037307739,-0.020925335586071014,1158.883403301239,120.58635711669922,0.40948423743247986,52.052037088392765
85.0,674.0714285714286,72.51761851222743,126.0,134.24240112304688,0.18134745955467224,85000,0.38449111580848694,32.264347076416016,22.98519515991211,0.032055106170371106,18.50334930419922,0.0,0.15128359198570251,126.0,1.0,-2.9789687203913093,73.08145101396208,-122.45166015625,85,0.39634349942207336,0.022858398035168648,0.05803774297237396,-67.02229942800633,132.28631591796875,80.8250503540039,0.5054843425750732,0.03657340630888939,1172.1289494037628,105.7232666015625,0.42017465829849243,50.11520321063023
86.0,671.9448818897638,72.56271977382733,127.0,134.516845703125,0.19565431773662567,86000,0.38445335626602173,30.553138732910156,26.08454132080078,0.03142349394213421,23.591598510742188,0.0,-0.06239760294556618,127.0,1.0,-2.3508507276690795,72.63331961416179,-122.86004638671875,86,0.41303250193595886,0.022860821336507797,0.05743836238980293,34.542150631137915,132.89273071289062,81.08374786376953,0.5063223838806152,0.062202081084251404,1185.1815955638885,126.18170166015625,0.4002101719379425,47.25925107821179
87.0,674.5078125,72.54623534557889,128.0,137.86013793945312,0.307567834854126,87000,0.38438886404037476,23.00167465209961,21.334951400756836,0.03269941380439557,16.326539993286133,0.0,0.06858096271753311,128.0,1.0,-5.601210296689709,72.3297056005276,-124.83110046386719,87,0.40339523553848267,0.022926820442080498,0.05768245458602905,46.21890042798708,135.93809509277344,81.7513198852539,0.5060067772865295,0.24221859872341156,1199.2352130413055,125.91767120361328,0.42368608713150024,43.315436767744025
88.0,677.031007751938,72.61850056644629,129.0,135.72418212890625,0.2548570930957794,88000,0.3842560350894928,22.82964515686035,27.196210861206055,0.03269941380439557,25.93696403503418,0.0,0.12953394651412964,129.0,1.0,-3.609976181414177,70.83731063647419,-125.5914077758789,88,0.38363027572631836,0.02287396416068077,0.057832784950733185,-59.001051236174234,134.23446655273438,82.39451599121094,0.505801796913147,-0.040996044874191284,1211.8124074935913,116.77845001220703,0.4482065439224243,45.10438857925829
