eval/episodes,rollout/Q_mean,rollout/return_history,ret_rms_std,reference_perturbed_action_mean,train/loss_actor,eval/Q,ret_rms_mean,rollout/actions_mean,reference_perturbed_action_std,param_noise_stddev,total/steps,eval/return,rollout/actions_std,train/param_noise_distance,reference_action_std,reference_Q_mean,total/episodes,rollout/episodes,total/steps_per_second,total/duration,rollout/return,reference_actor_Q_std,total/epochs,rollout/episode_steps,obs_rms_mean,obs_rms_std,reference_actor_Q_mean,reference_Q_std,eval/return_history,reference_action_mean,train/loss_critic
867.0,322.5536804199219,1722.454626295759,1.0,0.27733680605888367,-382.8409118652344,406.74249267578125,0.0,0.056001897901296616,0.6608579158782959,0.019106704324195603,867000,2206.139831390025,0.801517128944397,0.21875619888305664,0.7014704346656799,384.3675537109375,867.0,867.0,41.060408639372106,21115.230674266815,1458.874333656746,2.153200149536133,867,1000.0,0.12454605102539062,2.8521902561187744,387.77947998046875,2.154445171356201,2004.6802775309784,0.2528795897960663,171.44964599609375
868.0,322.6483459472656,1719.6730380294082,1.0,0.10973594337701797,-382.3507080078125,404.57574462890625,0.0,0.05603107064962387,0.6557223796844482,0.019106704324195603,868000,1735.0988298106872,0.8014170527458191,0.2180485874414444,0.7004667520523071,381.90576171875,868.0,868.0,41.06275513970478,21138.377029180527,1459.2088899875241,2.3721723556518555,868,1000.0,0.12454662472009659,2.8521170616149902,386.4844970703125,5.64694356918335,1999.2198357443624,0.12480488419532776,139.70460510253906
869.0,322.7413635253906,1712.8101697777138,1.0,0.1063956618309021,-383.6815490722656,405.55584716796875,0.0,0.05593093857169151,0.7651761174201965,0.018730226766195082,869000,1959.494736093712,0.8013409376144409,0.19974936544895172,0.7707799077033997,381.66607666015625,869.0,869.0,41.065123269695185,21161.50959277153,1459.282558272385,2.405022382736206,869,1000.0,0.12453530728816986,2.851919412612915,385.3304138183594,3.9699454307556152,1998.0981492969076,0.06575695425271988,280.3514404296875
870.0,322.8357238769531,1712.9993608274922,1.0,0.03483593836426735,-383.9117431640625,405.0523986816406,0.0,0.055817730724811554,0.7371805310249329,0.018730226766195082,870000,1744.1762815940397,0.8012864589691162,0.20139867067337036,0.7134792804718018,384.1971130371094,870.0,870.0,41.067597886899236,21184.584557294846,1459.8027224247705,2.074228525161743,870,1000.0,0.1245671883225441,2.8525326251983643,387.58917236328125,4.473789215087891,1996.3250539278397,0.08272695541381836,111.12841796875
871.0,322.92852783203125,1721.033476135599,1.0,0.08004246652126312,-382.3456726074219,409.8736877441406,0.0,0.05571791157126427,0.6787610054016113,0.019490749081111935,871000,2273.0852739148677,0.8011878132820129,0.19780001044273376,0.6785447001457214,385.0472412109375,871.0,871.0,41.07012091897043,21207.631740808487,1459.8601678333766,2.0908634662628174,871,1000.0,0.12454530596733093,2.852365016937256,388.1396789550781,2.5161635875701904,1996.4462891893065,0.044172465801239014,188.2717742919922
872.0,323.0273742675781,1725.040388451855,1.0,0.1829867959022522,-384.5039978027344,408.8075866699219,0.0,0.055757876485586166,0.6840131282806396,0.018361167303396805,872000,2060.568855117732,0.8011112809181213,0.2436629831790924,0.7249108552932739,386.3046875,872.0,872.0,41.07258456657277,21230.706789016724,1460.7686183689452,1.8007996082305908,872,1000.0,0.12459880113601685,2.852823257446289,389.21343994140625,2.127598762512207,1997.3414200513791,0.13676710426807404,163.58920288085938
873.0,323.12261962890625,1719.959406231179,1.0,0.2559315264225006,-385.7618713378906,408.685302734375,0.0,0.05582037568092346,0.6536597013473511,0.017644720880324885,873000,1951.9521196137641,0.8010089993476868,0.19832757115364075,0.7380849123001099,387.5535583496094,873.0,873.0,41.075037944577566,21253.784383058548,1461.0689386749552,1.992167353630066,873,1000.0,0.12461698800325394,2.8527493476867676,389.6627197265625,2.0086705684661865,1996.8042661855934,0.1857178956270218,165.57379150390625
874.0,323.21820068359375,1717.0424036287077,1.0,0.024718036875128746,-384.53106689453125,403.0256042480469,0.0,0.05593059957027435,0.7540518045425415,0.018730226766195082,874000,1656.051413264659,0.8008772730827332,0.1918187290430069,0.7090633511543274,386.82513427734375,874.0,874.0,41.07733059721954,21276.94247150421,1461.3260593148914,2.192168951034546,874,1000.0,0.12463092803955078,2.85243558883667,389.35931396484375,2.110027313232422,1992.2054232680644,0.07046977430582047,268.0196228027344
875.0,323.3113098144531,1715.8125297292438,1.0,-0.03199273347854614,-386.9432678222656,407.2078857421875,0.0,0.055943164974451065,0.810836911201477,0.017297050171870294,875000,1903.8625004426492,0.8008243441581726,0.24434982240200043,0.7756972908973694,388.8691711425781,875.0,875.0,41.07967568290885,21300.070788145065,1461.5212923376841,1.5755441188812256,875,1000.0,0.12465113401412964,2.852482318878174,391.24273681640625,2.0295650959014893,1991.2345294706583,0.04156150296330452,173.6988067626953
876.0,323.41021728515625,1720.316467751299,1.0,0.007335712667554617,-384.1191101074219,405.4736633300781,0.0,0.055953510105609894,0.7583589553833008,0.01695622994987775,876000,1758.3707305692465,0.800791323184967,0.2034464180469513,0.7576705813407898,388.3074645996094,876.0,876.0,41.08203706759932,21323.188004493713,1462.4245469222096,1.7091714143753052,876,1000.0,0.12471193075180054,2.8528876304626465,390.71826171875,1.9314669370651245,1988.1423511264613,0.03956596925854683,210.9833526611328
877.0,323.4989929199219,1714.0500030869866,1.0,0.10507377237081528,-385.27996826171875,407.47430419921875,0.0,0.055759258568286896,0.6647374033927917,0.017297050171870294,877000,1914.6624671339632,0.8007623553276062,0.2197040468454361,0.6885827779769897,385.40069580078125,877.0,877.0,41.08397919815648,21346.520398378372,1462.2519321144844,1.8857537508010864,877,1000.0,0.12469100952148438,2.853055953979492,387.6148681640625,2.105910539627075,1985.9821954279867,0.11222994327545166,215.0235137939453
878.0,323.5928649902344,1732.9248890359493,1.0,0.14258991181850433,-381.6428527832031,407.39544677734375,0.0,0.05577853322029114,0.6467675566673279,0.017999379770019416,878000,2126.374484162007,0.8006709218025208,0.2474633902311325,0.6464511156082153,384.81414794921875,878.0,878.0,41.08621829369163,21369.696128368378,1462.6014486447623,1.6130058765411377,878,1000.0,0.12470582127571106,2.8529179096221924,386.82794189453125,1.7523541450500488,1984.6474685345884,0.19265492260456085,161.05128479003906
879.0,323.6838073730469,1733.4807287247202,1.0,0.08310109376907349,-381.9635009765625,389.6525573730469,0.0,0.05564621835947037,0.7712205052375793,0.017999379770019416,879000,1886.749381950504,0.8005673885345459,0.21639038622379303,0.7409754395484924,384.15185546875,879.0,879.0,41.08833150044186,21392.93487715721,1462.9191019111215,1.927169919013977,879,1000.0,0.12470877915620804,2.8530170917510986,386.41973876953125,1.90192449092865,1980.9834868978496,0.1493796855211258,159.7756805419922
880.0,323.3719177246094,1709.7364367315988,1.0,0.21574050188064575,-381.53582763671875,406.3011474609375,0.0,0.05498771369457245,0.7503050565719604,0.017644720880324885,880000,2038.9512112298264,0.800819993019104,0.17881275713443756,0.7089880704879761,382.84625244140625,880.0,880.0,41.09051084132327,21416.136766910553,1461.097495856834,1.6455752849578857,880,1000.0,0.12463846057653427,2.852576732635498,385.11260986328125,1.8797134160995483,1979.933296566451,0.19297374784946442,100.80123901367188
881.0,323.4645080566406,1714.3479546929718,1.0,0.1956348419189453,-382.0121765136719,405.1562194824219,0.0,0.055129971355199814,0.7852033972740173,0.01695622994987775,881000,1967.4183198538099,0.8007662296295166,0.23709553480148315,0.7153935432434082,383.241455078125,881.0,881.0,41.09273238249655,21439.314178466797,1461.5588275850153,1.7233232259750366,881,1000.0,0.1246798187494278,2.8525781631469727,385.9626770019531,2.134107828140259,1978.2837442369316,0.17192180454730988,127.08013916015625
882.0,323.5589294433594,1717.8502086625522,1.0,0.03653278946876526,-381.5947570800781,405.36761474609375,0.0,0.055265508592128754,0.7397683262825012,0.017644720880324885,882000,2051.1261325466185,0.8006993532180786,0.17411400377750397,0.7666080594062805,383.4716491699219,882.0,882.0,41.095012095470075,21462.458703041077,1462.2978828970022,2.174323081970215,882,1000.0,0.12473543733358383,2.8525583744049072,386.4911804199219,2.212141752243042,1976.1247182835534,0.052842725068330765,81.72704315185547
883.0,323.65069580078125,1717.293241657687,1.0,0.1825704425573349,-382.04559326171875,402.0469055175781,0.0,0.055108409374952316,0.8054657578468323,0.017644720880324885,883000,1669.684977647053,0.8006570935249329,0.19444942474365234,0.8036258816719055,385.26666259765625,883.0,883.0,41.09719410933404,21485.651736974716,1462.9453358941164,1.9189194440841675,883,1000.0,0.12478259205818176,2.852862596511841,387.90447998046875,2.170409679412842,1969.5012157816152,0.14808495342731476,225.48989868164062
884.0,323.7314453125,1705.6409757301008,1.0,0.12767420709133148,-384.41351318359375,404.3022155761719,0.0,0.054960597306489944,0.6965623497962952,0.017297050171870294,884000,1857.802592600106,0.8006651997566223,0.16961176693439484,0.6632153391838074,385.50762939453125,884.0,884.0,41.099437198691554,21508.810345172882,1462.494620336925,1.939706563949585,884,1000.0,0.12479168176651001,2.853649377822876,387.5090637207031,1.9109402894973755,1968.6559950934907,0.1298813670873642,197.76771545410156
885.0,323.82257080078125,1707.685292019541,1.0,-0.1260359138250351,-384.27288818359375,399.96539306640625,0.0,0.054909709841012955,0.8316003680229187,0.017644720880324885,885000,1319.0491063796212,0.8006093502044678,0.20046833157539368,0.8070670366287231,385.1531066894531,885.0,885.0,41.10147902590742,21532.07186150551,1462.9793378594584,1.891257643699646,885,1000.0,0.12484867125749588,2.854055166244507,387.9502258300781,1.6643351316452026,1962.04234717796,-0.04249134287238121,136.30575561523438
886.0,323.90673828125,1703.6036552331864,1.0,0.06859362125396729,-382.5346984863281,404.0975341796875,0.0,0.054696377366781235,0.7832967638969421,0.017644720880324885,886000,1812.492972560763,0.8006033897399902,0.19377046823501587,0.7968707084655762,384.6182556152344,886.0,886.0,41.103342913565506,21555.424381494522,1462.7499249119476,2.2387330532073975,886,1000.0,0.1248551681637764,2.8543922901153564,387.3333435058594,2.068901538848877,1958.5986217189513,0.0460757315158844,187.4129638671875
887.0,323.9804382324219,1687.3409158834463,1.0,0.08401181548833847,-382.7896728515625,407.4416198730469,0.0,0.054341208189725876,0.8567506670951843,0.01662212523270047,887000,2047.484444588176,0.8006196618080139,0.2047298401594162,0.8112540245056152,382.354248046875,887.0,887.0,41.104719783128836,21579.030453920364,1461.4214716249676,2.340510845184326,887,1000.0,0.1248064637184143,2.854175329208374,385.55426025390625,2.1850147247314453,1960.770869360239,0.1239369735121727,108.79244995117188
888.0,324.0734558105469,1684.5367489489156,1.0,0.0733228325843811,-381.56024169921875,405.4834289550781,0.0,0.05433262512087822,0.8822790384292603,0.017644720880324885,888000,2067.960933376403,0.8005262613296509,0.18189816176891327,0.8061802387237549,380.4288330078125,888.0,888.0,41.106143471962156,21602.61033987999,1462.0232250080146,2.187894582748413,888,1000.0,0.12483347207307816,2.8539607524871826,382.9892883300781,2.3711254596710205,1971.1053565405057,0.0519547276198864,179.48089599609375
889.0,324.162353515625,1687.613611651706,1.0,0.14161764085292816,-382.8437805175781,405.8362121582031,0.0,0.05432052165269852,0.7384233474731445,0.018361167303396805,889000,2062.4472016770633,0.8004703521728516,0.21894511580467224,0.7094504237174988,380.1155700683594,889.0,889.0,41.1074283561254,21626.26161623001,1462.4763581254429,2.2761764526367188,889,1000.0,0.12486743927001953,2.8541736602783203,382.5372619628906,2.8205714225769043,1974.224966114862,0.14192326366901398,106.11247253417969
890.0,324.2562255859375,1690.3859293829562,1.0,-0.0632999911904335,-383.8809814453125,404.6731262207031,0.0,0.05444503575563431,0.740722119808197,0.018730226766195082,890000,2069.545781174047,0.8004071116447449,0.23388953506946564,0.7991508841514587,378.6548767089844,890.0,890.0,41.10900715778344,21649.756623506546,1463.420148219176,2.288100481033325,890,1000.0,0.12494733929634094,2.854330062866211,381.4449157714844,2.3889269828796387,1972.6996117936371,0.014838884584605694,237.71910095214844
891.0,324.3440856933594,1695.8757095983756,1.0,0.053598206490278244,-382.8935546875,409.4421691894531,0.0,0.05437769368290901,0.8664279580116272,0.017644720880324885,891000,2426.5343072476135,0.8003313541412354,0.18142881989479065,0.8157130479812622,379.7481994628906,891.0,891.0,41.11021670408097,21673.44449710846,1463.744310194977,1.9247221946716309,891,1000.0,0.12494596093893051,2.8543496131896973,382.73590087890625,2.221465826034546,1973.1005109597722,0.10242561250925064,122.6329116821289
892.0,324.4332580566406,1693.061939994352,1.0,0.012999415397644043,-379.9671936035156,404.9091491699219,0.0,0.05440817028284073,0.895713210105896,0.018730226766195082,892000,2208.761716509113,0.8002462983131409,0.1524663120508194,0.8600487112998962,376.9920349121094,892.0,892.0,41.1120508474612,21696.801342010498,1464.2523109051858,2.433281421661377,892,1000.0,0.1249714195728302,2.8547205924987793,380.21844482421875,2.5638821125030518,1971.3356284296706,0.014093081466853619,193.8007354736328
893.0,324.1585388183594,1673.51162240382,1.0,0.08430532366037369,-381.16473388671875,405.0136413574219,0.0,0.05419163033366203,0.8005940914154053,0.017999379770019416,893000,2058.801862059667,0.800430178642273,0.2139129787683487,0.8121960759162903,377.33013916015625,893.0,893.0,41.11432354087852,21719.924422740936,1462.8237231984456,2.5544800758361816,893,1000.0,0.1249721348285675,2.854527473449707,381.07244873046875,2.8977835178375244,1971.53242250233,0.06346265971660614,61.5706901550293
894.0,324.24847412109375,1693.1351756015229,1.0,0.05944881960749626,-380.7354431152344,404.7341613769531,0.0,0.054383862763643265,0.8036855459213257,0.017297050171870294,894000,2051.1736735430186,0.8002903461456299,0.20966559648513794,0.7690947651863098,378.768798828125,894.0,894.0,41.11657093521789,21743.058325767517,1463.3055962034584,1.8185955286026,894,1000.0,0.12500648200511932,2.854308605194092,381.4031066894531,2.208895444869995,1974.6504271206175,0.11216182261705399,215.6298065185547
895.0,324.33392333984375,1687.248574365522,1.0,0.04471849277615547,-379.36566162109375,407.27911376953125,0.0,0.05436624586582184,0.879368007183075,0.017999379770019416,895000,2388.1582467561057,0.8001711964607239,0.1908850222826004,0.8261181712150574,378.1006774902344,895.0,895.0,41.11879879453663,21766.20004081726,1463.5727250354062,1.7718662023544312,895,1000.0,0.12503597140312195,2.854313373565674,380.4481201171875,1.9758081436157227,1978.4449258785432,0.10717698186635971,195.53375244140625
896.0,324.42181396484375,1688.930450901961,1.0,0.10115519165992737,-378.54229736328125,403.7138366699219,0.0,0.054420992732048035,0.7950694561004639,0.017999379770019416,896000,1971.672368362247,0.8000769019126892,0.16596366465091705,0.7573527097702026,378.5079345703125,896.0,896.0,41.12100501219517,21789.350715875626,1464.2239422126354,1.5086239576339722,896,1000.0,0.12508830428123474,2.8546946048736572,381.6281433105469,2.3528850078582764,1981.3551036352378,0.1629946380853653,211.14334106445312
897.0,324.5028991699219,1704.0435924801898,1.0,0.10630450397729874,-378.8065490722656,403.41815185546875,0.0,0.054290954023599625,0.8516035676002502,0.017644720880324885,897000,2124.3143520737203,0.8000454902648926,0.19024473428726196,0.8015878796577454,378.89068603515625,897.0,897.0,41.12326677329088,21812.469445705414,1464.0985312676569,1.786677598953247,897,1000.0,0.1250569224357605,2.855109214782715,381.9086608886719,2.009437084197998,1981.5572698329195,0.1052558496594429,113.890625
898.0,324.586181640625,1725.733484172412,1.0,0.1848878711462021,-377.688720703125,403.2373962402344,0.0,0.054232995957136154,0.7375350594520569,0.017999379770019416,898000,2100.8029363779947,0.7999967932701111,0.23585554957389832,0.7559202909469604,377.7823486328125,898.0,898.0,41.125442762785,21835.63117313385,1464.4753144936963,1.952175259590149,898,1000.0,0.12507446110248566,2.855509042739868,380.11163330078125,2.551422119140625,1981.3600469950054,0.184747576713562,254.46009826660156
899.0,324.6694030761719,1723.2859573942626,1.0,0.290397584438324,-378.57647705078125,404.4183044433594,0.0,0.05416317284107208,0.7120607495307922,0.017999379770019416,899000,2158.3326207118375,0.7999183535575867,0.20483598113059998,0.7565498948097229,377.4755859375,899.0,899.0,41.12742559403351,21858.893111228943,1464.7904723383288,1.7539482116699219,899,1000.0,0.12509185075759888,2.8558008670806885,380.8129577636719,1.748396635055542,1982.7913529742502,0.20609094202518463,131.0047607421875
900.0,324.7575378417969,1724.035216997884,1.0,0.2457760125398636,-379.8721008300781,403.14801025390625,0.0,0.05424804240465164,0.7459892630577087,0.017999379770019416,900000,1935.6650623874625,0.7998563647270203,0.22546829283237457,0.7412519454956055,378.8186340332031,900.0,900.0,41.129196008392434,21882.26581954956,1465.4946226286713,2.0406992435455322,900,1000.0,0.12515081465244293,2.85638427734375,381.17474365234375,2.202280044555664,1980.2818028745373,0.2111446112394333,295.43890380859375
901.0,324.8443298339844,1723.604275367422,1.0,0.10588327795267105,-379.5766296386719,403.0344543457031,0.0,0.05436324328184128,0.8127437829971313,0.017644720880324885,901000,1907.1875887211183,0.7997832894325256,0.18932023644447327,0.8304509520530701,378.5302734375,901.0,901.0,41.131249901276504,21905.48554110527,1465.9178864665657,1.9462441205978394,901,1000.0,0.12518203258514404,2.856274366378784,381.5077819824219,2.1150147914886475,1979.0637388264374,0.06303444504737854,158.93890380859375
902.0,324.9278259277344,1719.8123974504435,1.0,0.10013428330421448,-380.6755065917969,397.0987854003906,0.0,0.05422461777925491,0.8037816286087036,0.01662212523270047,902000,1864.9842660164463,0.799720823764801,0.20481477677822113,0.7643185257911682,379.3891906738281,902.0,902.0,41.13330432817233,21928.702659130096,1466.1518946114297,1.7776293754577637,902,1000.0,0.12518814206123352,2.856576442718506,381.42626953125,2.244889259338379,1979.1496664109236,0.11781346797943115,68.83767700195312
903.0,325.0143127441406,1720.7814576897672,1.0,0.0861123576760292,-380.5634460449219,403.1431884765625,0.0,0.05412160977721214,0.7649210691452026,0.017297050171870294,903000,1910.07077342804,0.799645721912384,0.1943148523569107,0.700370728969574,381.7856750488281,903.0,903.0,41.135451242297286,21951.868102312088,1466.7123653904896,1.5669785737991333,903,1000.0,0.12522971630096436,2.8567028045654297,383.6676025390625,2.008169174194336,1976.198680819487,0.09869170188903809,168.44766235351562
904.0,325.1020202636719,1718.528526833398,1.0,0.026394158601760864,-382.4161071777344,342.7905578613281,0.0,0.05415325239300728,0.8704800605773926,0.017297050171870294,904000,1676.8069928974423,0.7995748519897461,0.23292958736419678,0.8440485596656799,380.55682373046875,904.0,904.0,41.13761226533275,21975.023590803146,1467.2510819883958,1.9955108165740967,904,1000.0,0.12528139352798462,2.856837511062622,383.50634765625,2.3385396003723145,1970.3243562740558,0.012785960920155048,207.5170135498047
905.0,325.1901550292969,1735.868871615861,1.0,0.10275041311979294,-382.8441162109375,252.5498504638672,0.0,0.054125212132930756,0.8380287885665894,0.01662212523270047,905000,953.1829934345127,0.7995029091835022,0.22625043988227844,0.8707697987556458,380.5372009277344,905.0,905.0,41.139594535034774,21998.27222967148,1467.900379071886,2.1972105503082275,905,1000.0,0.12533122301101685,2.857119560241699,383.6427917480469,2.4792912006378174,1963.8012859224652,0.06163865327835083,161.12156677246094
906.0,325.2515563964844,1713.571393715217,1.0,0.040803562849760056,-381.4735412597656,403.7130126953125,0.0,0.05462724715471268,0.7841920852661133,0.017297050171870294,906000,1963.0247757272878,0.7995514273643494,0.17194059491157532,0.7966320514678955,379.7304992675781,906.0,906.0,41.141603134413366,22021.504534959793,1465.9600544640482,2.2308754920959473,906,1000.0,0.1254090666770935,2.8562252521514893,381.96240234375,2.339513063430786,1962.7565522744635,0.01694309711456299,166.29151916503906
907.0,325.3306884765625,1709.898893865774,1.0,0.06599888205528259,-379.201171875,403.13214111328125,0.0,0.05457861348986626,0.8581387996673584,0.018361167303396805,907000,1904.6040003996793,0.7995303273200989,0.21570707857608795,0.8608984351158142,379.5013427734375,907.0,907.0,41.143730147329244,22044.671126127243,1465.8584385496215,2.0547330379486084,907,1000.0,0.12542429566383362,2.856618881225586,382.80023193359375,2.289806365966797,1962.001000036074,0.03125615790486336,160.0461883544922
908.0,325.4132385253906,1708.9730035176274,1.0,0.16871970891952515,-382.7148742675781,338.33221435546875,0.0,0.05459227040410042,0.7403789162635803,0.018361167303396805,908000,1575.8691701839384,0.7995148301124573,0.17561081051826477,0.7877382040023804,376.9981689453125,908.0,908.0,41.14557700694339,22067.98557829857,1466.0408722977556,2.923553228378296,908,1000.0,0.1254587471485138,2.856839418411255,381.427734375,8.32349681854248,1958.0333838319712,0.06826984882354736,138.97674560546875
909.0,325.2272644042969,1700.0172489086842,1.0,0.07995971292257309,-380.877685546875,406.0908508300781,0.0,0.055018238723278046,0.8597733974456787,0.017297050171870294,909000,2146.071903843939,0.7995680570602417,0.1469665765762329,0.8120602965354919,378.5655517578125,909.0,909.0,41.14757619900375,22091.216153383255,1465.0806133196907,2.6893649101257324,909,1000.0,0.1255727857351303,2.856441020965576,381.7083435058594,5.90531063079834,1959.0042145972213,0.12246689945459366,89.51206970214844
910.0,325.3155212402344,1725.2285901084447,1.0,0.20465801656246185,-380.3785095214844,403.0912170410156,0.0,0.054987549781799316,0.7479237914085388,0.01695622994987775,910000,1939.4821807091225,0.7994829416275024,0.1969323456287384,0.7387784123420715,381.2880859375,910.0,910.0,41.149721310301736,22114.366052150726,1465.8347153278485,2.35788631439209,910,1000.0,0.12562379240989685,2.856752634048462,384.4542541503906,3.3447203636169434,1958.0990969391976,0.242740198969841,163.7685546875
911.0,325.3988037109375,1733.775798845114,1.0,0.14739885926246643,-381.3506774902344,361.98150634765625,0.0,0.054972656071186066,0.8300920128822327,0.016294603698363365,911000,1982.8232521138518,0.7994167804718018,0.22201837599277496,0.8135694861412048,379.7376403808594,911.0,911.0,41.15174960309806,22137.576379776,1466.1063697250609,2.3281350135803223,911,1000.0,0.1256384700536728,2.857311487197876,382.6627197265625,2.4377293586730957,1956.9491378619134,0.16061951220035553,140.6990509033203
912.0,325.48553466796875,1733.9731131408098,1.0,0.08517775684595108,-383.38214111328125,405.2001953125,0.0,0.05502883344888687,0.8540672659873962,0.01695622994987775,912000,2026.633474461049,0.7993859648704529,0.18234290182590485,0.796198844909668,377.734130859375,912.0,912.0,41.15370915852973,22160.821433782578,1466.7255711712355,2.213977098464966,912,1000.0,0.12570057809352875,2.8577497005462646,380.50384521484375,2.5480446815490723,1955.3186748553314,0.15727438032627106,158.0854949951172
913.0,325.5700378417969,1730.6152944948435,1.0,0.1674918532371521,-381.3554382324219,405.1200866699219,0.0,0.0550026074051857,0.7989042401313782,0.017297050171870294,913000,2000.0372309921445,0.7993417978286743,0.2066577523946762,0.7807576656341553,375.694091796875,913.0,913.0,41.1558778939373,22183.9515209198,1467.1525769350378,2.432962656021118,913,1000.0,0.12573975324630737,2.858201503753662,378.1403503417969,3.0501723289489746,1953.0280953113618,0.1364269107580185,86.16543579101562
914.0,325.65887451171875,1733.9414408538526,1.0,0.002363065956160426,-382.39227294921875,404.96044921875,0.0,0.055056966841220856,0.8237640261650085,0.016294603698363365,914000,1937.916861924392,0.7992633581161499,0.18467004597187042,0.8244771957397461,378.71295166015625,914.0,914.0,41.1580419078871,22207.081717967987,1467.8195767780921,2.1546199321746826,914,1000.0,0.12579157948493958,2.8582003116607666,381.63330078125,2.3591744899749756,1952.8641744534057,0.05235131084918976,210.6846923828125
915.0,325.7449035644531,1731.762269307799,1.0,0.11293981224298477,-384.4167175292969,386.06512451171875,0.0,0.05489526316523552,0.732623279094696,0.018361167303396805,915000,1937.3058067941406,0.7992633581161499,0.18454541265964508,0.7313680648803711,378.26214599609375,915.0,915.0,41.16016270501596,22230.232823848724,1468.1290304780912,1.9882410764694214,915,1000.0,0.12581101059913635,2.858447551727295,380.4971923828125,2.293597459793091,1960.421287098336,0.14765796065330505,263.86444091796875
916.0,325.8309631347656,1733.2474200678323,1.0,0.31495121121406555,-382.88360595703125,356.71405029296875,0.0,0.05470223352313042,0.6396459341049194,0.017644720880324885,916000,1682.4350761247672,0.7992787957191467,0.1551956832408905,0.6590564250946045,377.30902099609375,916.0,916.0,41.16192604993851,22253.574793577194,1468.679426693131,1.9743963479995728,916,1000.0,0.1258457899093628,2.858977794647217,379.53118896484375,2.437410593032837,1959.3394234539076,0.2566593587398529,115.58516693115234
917.0,325.91033935546875,1735.6853384399146,1.0,0.132494255900383,-383.48455810546875,407.630859375,0.0,0.05463438853621483,0.6736595630645752,0.01662212523270047,917000,2147.4612145999577,0.7992684841156006,0.2186131775379181,0.6757814288139343,376.80096435546875,917.0,917.0,41.16397034178397,22276.76272201538,1468.7698200378084,2.3495399951934814,917,1000.0,0.12588460743427277,2.8601021766662598,379.51580810546875,2.7476439476013184,1962.690700851632,0.14393985271453857,108.90248107910156
918.0,325.7994689941406,1729.7272608241556,1.0,0.09594181925058365,-383.5704040527344,354.49658203125,0.0,0.05484140291810036,0.6408331990242004,0.017999379770019416,918000,1593.4402393651014,0.7993311285972595,0.21774885058403015,0.6868516802787781,379.5032958984375,918.0,918.0,41.16601967721867,22299.945615291595,1468.020693010446,2.341264009475708,918,1000.0,0.12598064541816711,2.860109329223633,381.98712158203125,2.7608096599578857,1958.8279037803463,0.035963814705610275,136.49032592773438
919.0,325.8810119628906,1727.3174494514394,1.0,0.13624368607997894,-382.373779296875,357.6554870605469,0.0,0.05465330928564072,0.701698899269104,0.01695622994987775,919000,1558.8179547934153,0.7993136644363403,0.20898544788360596,0.6957217454910278,380.15509033203125,919.0,919.0,41.16816451781688,22323.07441353798,1468.3120406254325,2.052579641342163,919,1000.0,0.12600228190422058,2.8609986305236816,382.4000244140625,2.604079484939575,1952.076065491038,0.10500597953796387,219.87400817871094
920.0,325.9706115722656,1727.0613592781485,1.0,0.12397989630699158,-383.5883483886719,408.5594787597656,0.0,0.05453690141439438,0.717903196811676,0.016294603698363365,920000,2092.413422451566,0.7992703318595886,0.1755315512418747,0.7163299322128296,379.0917663574219,920.0,920.0,41.170292041636664,22346.21020102501,1468.9598463506234,2.327942371368408,920,1000.0,0.12603627145290375,2.8611621856689453,382.5234375,5.5762834548950195,1952.5562743421592,0.09643770009279251,142.25955200195312
921.0,326.06024169921875,1729.4543193373868,1.0,0.1647067368030548,-384.37286376953125,406.43743896484375,0.0,0.054494164884090424,0.7659867405891418,0.015973535632157008,921000,1919.6931411992718,0.7992362380027771,0.21785368025302887,0.7665586471557617,379.99407958984375,921.0,921.0,41.17236573961383,22369.372841596603,1469.6373541259125,2.011775016784668,921,1000.0,0.12608055770397186,2.861464262008667,382.8636474609375,2.44559907913208,1953.4269412860097,0.1850711852312088,136.7494354248047
922.0,326.1448669433594,1728.1845140586831,1.0,0.06949404627084732,-385.79144287109375,340.7964782714844,0.0,0.05444004386663437,0.8654114007949829,0.015350253774398782,922000,1658.8041636465507,0.7992042303085327,0.20708532631397247,0.8901252150535583,380.27642822265625,922.0,922.0,41.17429991270239,22392.60902929306,1469.963705795688,2.1275596618652344,922,1000.0,0.12611998617649078,2.8618814945220947,384.2734680175781,2.3114781379699707,1949.4251066900772,0.06652828305959702,297.95751953125
923.0,326.1456298828125,1724.9886236128818,1.0,0.15840500593185425,-384.5054931640625,304.94830322265625,0.0,0.05439436063170433,0.8487131595611572,0.017297050171870294,923000,1501.1076288156619,0.7991889715194702,0.17696456611156464,0.8701524138450623,380.5847473144531,923.0,923.0,41.176027090774944,22415.955720186234,1470.0576571850752,1.9062522649765015,923,1000.0,0.12617073953151703,2.8622753620147705,384.43133544921875,2.067589044570923,1945.2919053049363,0.11576642841100693,161.4875030517578
924.0,326.2375183105469,1730.8124863349867,1.0,0.11494513601064682,-384.8758850097656,409.91265869140625,0.0,0.05444735288619995,0.8581194877624512,0.01695622994987775,924000,2140.2579490945573,0.7991191744804382,0.2662642002105713,0.8776702880859375,384.132080078125,924.0,924.0,41.17784679191778,22439.2500333786,1470.9473345639174,1.9910200834274292,924,1000.0,0.1262405812740326,2.86238694190979,387.7276916503906,2.022144317626953,1947.1709794145302,0.08856014162302017,167.8753662109375
