total/epochs,total/steps_per_second,train/loss_critic,rollout/episodes,reference_Q_std,total/episodes,eval/return_history,rollout/return_history,total/duration,eval/Q,rollout/Q_mean,eval/episodes,reference_action_std,reference_perturbed_action_mean,eval/return,obs_rms_std,train/param_noise_distance,rollout/actions_mean,reference_actor_Q_mean,param_noise_stddev,reference_actor_Q_std,train/loss_actor,rollout/actions_std,reference_perturbed_action_std,rollout/episode_steps,total/steps,ret_rms_mean,obs_rms_mean,reference_Q_mean,rollout/return,reference_action_mean,ret_rms_std
46,60.93237187181038,9.4571533203125,54.0,2.1308047771453857,54.0,-221.32542185624317,-252.22049529407704,754.9353256225586,65.11454010009766,36.46433639526367,46.0,0.2867845892906189,0.034316785633563995,-218.02081371812838,0.36650219559669495,0.21636144816875458,-0.023004354909062386,103.20317840576172,0.03269941380439557,2.251528739929199,-73.70426940917969,0.5762622952461243,0.3212066888809204,851.0925925925926,46000,0.0,0.018906181678175926,102.1036605834961,-252.22049529407704,0.04603399708867073,1.0
47,60.90843904386535,4.0917067527771,55.0,2.2999887466430664,55.0,-221.6430855883127,-269.289912729488,771.6500494480133,51.972145080566406,36.74945068359375,47.0,0.30816033482551575,0.04922632500529289,-236.25561726351106,0.3659646809101105,0.20930816233158112,-0.023127108812332153,104.83721923828125,0.03269941380439557,2.3918423652648926,-73.13417053222656,0.5801651477813721,0.3113711476325989,853.8,47000,0.0,0.018708640709519386,103.59222412109375,-269.289912729488,0.032851941883563995,1.0
48,60.89993472144285,5.699852466583252,56.0,2.2795708179473877,56.0,-223.35291100706135,-283.86480834509433,788.1781847476959,67.57987976074219,37.042171478271484,48.0,0.30304884910583496,0.1323491334915161,-303.71470568824594,0.36482539772987366,0.18910382688045502,-0.026376502588391304,106.87562561035156,0.03269941380439557,2.3665266036987305,-73.03096008300781,0.5833508968353271,0.2908172011375427,856.4107142857143,48000,0.0,0.018511507660150528,105.36741638183594,-283.86480834509433,0.05458017438650131,1.0
49,60.91342023519966,6.687516689300537,57.0,2.5071918964385986,57.0,-229.9291664831561,-276.71893183033916,804.4204349517822,71.81381225585938,38.33460235595703,49.0,0.2648630142211914,-0.026450689882040024,-545.5894293357045,0.3651098310947418,0.1866188496351242,-0.025402681902050972,109.10550689697266,0.03335667202186392,2.728036880493164,-74.35840606689453,0.5797967314720154,0.34249070286750793,848.4912280701755,49000,0.0,0.018478740006685257,107.99201965332031,-276.71893183033916,0.17643481492996216,1.0
50,60.91734920962312,10.006579399108887,58.0,2.468958854675293,58.0,-216.4517087775829,-269.5970479382108,820.7842371463776,102.61251068115234,39.4334602355957,50.0,0.31176310777664185,0.14504241943359375,443.9437187955049,0.3648274838924408,0.22952203452587128,-0.025042705237865448,110.7967529296875,0.034027141129503384,2.618500232696533,-75.76628875732422,0.5784129500389099,0.30901241302490234,851.1034482758621,50000,0.0,0.018593017011880875,109.68037414550781,-269.5970479382108,-0.02312905341386795,1.0
51,60.838126264050025,8.014667510986328,59.0,2.3992927074432373,59.0,-209.85390178724919,-253.06744719286954,838.290117263794,90.87113952636719,40.8138313293457,51.0,0.28436532616615295,0.06275616586208344,120.03644772943763,0.36419758200645447,0.22043530642986298,-0.022618331015110016,112.21022033691406,0.034027141129503384,2.6263370513916016,-77.24067687988281,0.5769168138504028,0.3878902196884155,853.6271186440678,51000,0.0,0.01895025558769703,111.26171112060547,-253.06744719286954,-0.07313226163387299,1.0
52,60.87882250580175,14.312209129333496,60.0,2.7119977474212646,60.0,-205.66672280771698,-251.8650357014352,854.1558108329773,94.16044616699219,42.162635803222656,52.0,0.3528777062892914,0.08948653936386108,7.879405148425171,0.36390504240989685,0.22057893872261047,-0.02025345340371132,114.62896728515625,0.034027141129503384,2.9216699600219727,-79.48681640625,0.5758370161056519,0.343534380197525,856.0666666666667,52000,0.0,0.01928129233419895,113.33335876464844,-251.8650357014352,0.04692426323890686,1.0
53,60.8768570144542,10.366227149963379,61.0,2.714160203933716,61.0,-207.92610812028965,-248.1805720777876,870.6099920272827,89.5801773071289,43.50861358642578,53.0,0.32398721575737,-0.015725957229733467,-325.41414437407053,0.36332228779792786,0.21914120018482208,-0.018860118463635445,116.28749084472656,0.03335667202186392,2.944524049758911,-80.10467529296875,0.574613630771637,0.4123123288154602,858.4262295081967,53000,0.0,0.019601719453930855,115.47483825683594,-248.1805720777876,0.04557228088378906,1.0
54,60.85840031831992,8.541531562805176,62.0,2.88631272315979,62.0,-206.57164934987523,-237.80083475510506,887.305609703064,92.9013900756836,44.85445022583008,54.0,0.32792410254478455,-0.1282436102628708,-134.78533451790977,0.36296576261520386,0.20341122150421143,-0.020579559728503227,117.95570373535156,0.03269941380439557,2.9200868606567383,-82.27611541748047,0.5717410445213318,0.3165265917778015,860.7096774193549,54000,0.0,0.01960889995098114,116.36444091796875,-237.80083475510506,0.09912005066871643,1.0
55,60.882946749262864,6.5870890617370605,64.0,3.7185263633728027,64.0,-194.63516864482318,-222.46555830880845,903.3728315830231,118.24676513671875,46.02963638305664,55.0,0.40992027521133423,0.052754394710063934,449.93478942798765,0.3631567358970642,0.229933962225914,-0.019414721056818962,119.5523681640625,0.03269941380439557,2.76879620552063,-83.8406753540039,0.5698879957199097,0.42827939987182617,856.84375,55000,0.0,0.01974848099052906,117.57093811035156,-222.46555830880845,-0.022450372576713562,1.0
56,60.893321530277696,5.817922592163086,65.0,2.6221365928649902,65.0,-185.77423712102083,-234.14678397091313,919.6410803794861,122.77267456054688,46.31697463989258,56.0,0.42402383685112,0.09634915739297867,301.57699668810824,0.3625715672969818,0.19344186782836914,-0.01789046637713909,122.85626220703125,0.034027141129503384,2.7886760234832764,-85.93517303466797,0.5725917220115662,0.44522860646247864,859.0461538461539,56000,0.0,0.019768470898270607,121.387451171875,-234.14678397091313,0.1642630398273468,1.0
57,60.917914389864706,14.083850860595703,67.0,5.9792304039001465,67.0,-178.77397271952535,-220.98750571408797,935.6853492259979,128.3808135986328,47.60285186767578,57.0,0.3411131203174591,0.14269675314426422,213.24083376422163,0.3621892035007477,0.2042638510465622,-0.01632058620452881,124.56721496582031,0.03142349394213421,3.268472671508789,-87.35894775390625,0.5701396465301514,0.4069156348705292,849.0298507462686,57000,0.0,0.020050788298249245,122.38153076171875,-220.98750571408797,0.16222071647644043,1.0
58,60.932247143288514,19.606603622436523,68.0,2.8052151203155518,68.0,-183.5468074834654,-215.28086412631555,951.8769242763519,106.4619369506836,48.86003875732422,58.0,0.3091612756252289,0.1917700171470642,-455.59838902804756,0.36239564418792725,0.1726193130016327,-0.012813281267881393,126.23249816894531,0.03335667202186392,2.9824726581573486,-90.74203491210938,0.5683391094207764,0.3359619975090027,849.9852941176471,58000,0.0,0.020244959741830826,125.05404663085938,-215.28086412631555,0.19763419032096863,1.0
59,60.95325145248542,18.233999252319336,69.0,3.0308120250701904,69.0,-174.40560873900424,-206.9829725339857,967.9549260139465,126.13829040527344,50.17893981933594,59.0,0.35506704449653625,0.12093670666217804,355.78391843974384,0.36195042729377747,0.1912047117948532,-0.008750125765800476,127.82284545898438,0.034027141129503384,3.1122286319732666,-92.1497573852539,0.5662439465522766,0.35273247957229614,852.1594202898551,59000,0.0,0.020621733739972115,126.37846374511719,-206.9829725339857,0.10259769856929779,1.0
60,61.00776488606413,20.960119247436523,70.0,3.3188412189483643,70.0,-176.20856542997075,-207.68373453234906,983.4813668727875,103.81745147705078,50.961708068847656,60.0,0.35651707649230957,0.058503083884716034,-282.58301019699513,0.3617829978466034,0.2411068081855774,-0.0077476161532104015,129.19305419921875,0.03335667202186392,3.0105578899383545,-91.516845703125,0.5667691826820374,0.4161076843738556,854.2714285714286,60000,0.0,0.020793916657567024,127.15127563476562,-207.68373453234906,0.026576027274131775,1.0
61,61.01383119959205,12.77461051940918,71.0,2.808746099472046,71.0,-167.59449944629682,-198.59868840845002,999.7733104228973,123.60205078125,52.26666259765625,61.0,0.34118717908859253,0.12685446441173553,349.24945957413905,0.36200976371765137,0.21478930115699768,-0.0047866785898804665,131.22097778320312,0.03269941380439557,2.8054819107055664,-94.35721588134766,0.5650878548622131,0.36815351247787476,856.3239436619718,61000,0.0,0.02100345864892006,129.71533203125,-198.59868840845002,0.17709513008594513,1.0
62,61.031556669892815,18.595064163208008,72.0,2.742999315261841,72.0,-157.3534419986581,-201.15848841093032,1015.8679113388062,130.20457458496094,53.357322692871094,62.0,0.3355938196182251,-0.08624401688575745,467.3510623073027,0.3618162274360657,0.25246405601501465,-0.0031168507412075996,132.51419067382812,0.032055106170371106,2.7613515853881836,-96.93948364257812,0.565349280834198,0.3938964307308197,858.3194444444445,62000,0.0,0.021167291328310966,131.27139282226562,-201.15848841093032,0.08707275241613388,1.0
63,61.052850133033395,14.401522636413574,73.0,3.232836961746216,73.0,-152.25939975558524,-196.9160854887237,1031.8928577899933,123.661865234375,54.44231033325195,63.0,0.31598547101020813,0.09256263077259064,163.5712193149326,0.361841082572937,0.21966181695461273,-0.00397866265848279,133.0425567626953,0.03335667202186392,2.7959682941436768,-97.44268798828125,0.5636557340621948,0.3759922683238983,860.2602739726027,63000,0.0,0.021161722019314766,131.59230041503906,-196.9160854887237,0.03129737079143524,1.0
64,61.06905374450824,9.209074020385742,74.0,3.0716960430145264,74.0,-150.81530167761383,-186.1408381756382,1047.9939687252045,122.05229949951172,55.75383758544922,64.0,0.38961315155029297,-0.015063561499118805,-59.83712276541771,0.3613925278186798,0.19438476860523224,-0.003418437670916319,134.080078125,0.03335667202186392,3.282017469406128,-99.84512329101562,0.5609226226806641,0.36601343750953674,862.1486486486486,64000,0.0,0.02122597023844719,132.92913818359375,-186.1408381756382,0.0022698119282722473,1.0
65,61.122103677059876,11.033181190490723,75.0,5.456182479858398,75.0,-142.72151652650854,-181.90575218091905,1063.445072889328,140.9037322998047,56.90996170043945,65.0,0.3357180058956146,0.1319369673728943,375.28073314423017,0.361080139875412,0.17593801021575928,-0.005100011359900236,135.0244903564453,0.03269941380439557,3.8200864791870117,-103.53690338134766,0.5593585968017578,0.36826807260513306,863.9866666666667,65000,0.0,0.02125929854810238,133.3459930419922,-181.90575218091905,0.1333765685558319,1.0
66,61.14293607614524,7.426905632019043,76.0,3.485870361328125,76.0,-129.84061689104897,-188.42726753952311,1079.4378588199615,141.63497924804688,57.281646728515625,66.0,0.3178534507751465,-0.11189781874418259,707.4178594138222,0.36053580045700073,0.21239206194877625,-0.004846543539315462,136.40638732910156,0.03269941380439557,3.507742166519165,-102.62702941894531,0.5609229207038879,0.4141433835029602,865.7763157894736,66000,0.0,0.021151555702090263,135.1400909423828,-188.42726753952311,0.11853961646556854,1.0
67,61.16569437616732,9.29354476928711,77.0,3.198429822921753,77.0,-125.20740814822447,-187.8154229753077,1095.3852593898773,130.82247924804688,58.08604431152344,67.0,0.30991899967193604,0.02606530301272869,180.58436887819062,0.36022883653640747,0.1824311912059784,-0.0069243423640728,138.328125,0.03269941380439557,3.282576322555542,-104.22827911376953,0.560405433177948,0.31248199939727783,867.5194805194806,67000,0.0,0.021067844703793526,136.85227966308594,-187.8154229753077,0.11910594999790192,1.0
68,61.1911615087999,11.831661224365234,78.0,13.36870288848877,78.0,-124.03633243476267,-188.486922520684,1111.2716007232666,112.408447265625,58.84603500366211,68.0,0.30501389503479004,0.24154745042324066,-45.57425963282265,0.35970404744148254,0.1787085384130478,-0.008298070169985294,137.3729705810547,0.03142349394213421,10.004947662353516,-105.82909393310547,0.5604552030563354,0.33143866062164307,869.2179487179487,68000,0.0,0.021107405424118042,135.3212432861328,-188.486922520684,0.14200586080551147,1.0
69,61.201556415680145,13.746042251586914,79.0,3.2896018028259277,79.0,-116.78039787833215,-182.61999999020705,1127.4223082065582,140.703125,59.958805084228516,69.0,0.34395352005958557,0.17139795422554016,376.62315195894314,0.35958272218704224,0.265051007270813,-0.0054833125323057175,139.9879150390625,0.03269941380439557,3.384744882583618,-108.38562774658203,0.5586999654769897,0.31737425923347473,870.873417721519,69000,0.0,0.02138415351510048,138.88648986816406,-182.61999999020705,0.2019234001636505,1.0
70,61.26203948442753,17.58472442626953,80.0,3.0616767406463623,80.0,-122.7365367449238,-179.15581991492954,1142.6325435638428,72.21165466308594,61.051856994628906,70.0,0.33646371960639954,-0.04064042493700981,-533.7101185397477,0.3591831624507904,0.19762969017028809,-0.0062814513221383095,141.1310272216797,0.03269941380439557,3.2016518115997314,-108.75442504882812,0.5578035712242126,0.38728946447372437,872.4875,70000,0.0,0.021319596096873283,139.80210876464844,-179.15581991492954,0.10152760148048401,1.0
71,61.28506865073064,7.168294906616211,82.0,3.1297647953033447,82.0,-120.25510208219146,-171.7983942929696,1158.520363330841,109.53862762451172,62.19005584716797,71.0,0.33886590600013733,0.15160468220710754,53.44532430907235,0.35914093255996704,0.2190357744693756,-0.00792820192873478,142.31362915039062,0.032055106170371106,3.2337214946746826,-108.00897216796875,0.5563815236091614,0.38558539748191833,865.0243902439024,71000,0.0,0.021177997812628746,140.79196166992188,-171.7983942929696,0.05480818450450897,1.0
72,61.29300231636975,19.316137313842773,83.0,3.457348108291626,83.0,-112.95331163036768,-171.97783557748667,1174.6854825019836,147.3543701171875,63.13068771362305,72.0,0.571069598197937,0.10700437426567078,405.47381044912447,0.35859599709510803,0.196387380361557,-0.007210762705653906,144.32823181152344,0.03335667202186392,3.431464433670044,-110.61140441894531,0.5564659833908081,0.5775895714759827,866.6506024096385,72000,0.0,0.02124089002609253,142.71658325195312,-171.97783557748667,0.13810589909553528,1.0
73,61.30638929705228,13.172289848327637,84.0,3.3799867630004883,84.0,-114.15561639324581,-167.7891162674791,1190.7404894828796,108.2682876586914,64.30278015136719,73.0,0.42851486802101135,0.19173303246498108,-200.72155932047016,0.357858270406723,0.18511958420276642,-0.005273797549307346,145.30477905273438,0.032055106170371106,3.4887006282806396,-111.07809448242188,0.5551112294197083,0.42736464738845825,868.2380952380952,73000,0.0,0.021513404324650764,144.15867614746094,-167.7891162674791,0.10327526181936264,1.0
74,61.38743247833532,30.877992630004883,85.0,3.297661542892456,85.0,-117.86583016655172,-161.76622172871294,1205.4584629535675,103.2755126953125,65.29434967041016,74.0,0.3429417014122009,0.04108881950378418,-388.71143561788216,0.35785505175590515,0.1858796328306198,-0.0030366675928235054,145.98634338378906,0.03269941380439557,3.2428321838378906,-111.99237060546875,0.5536302328109741,0.3680025041103363,869.7882352941176,74000,0.0,0.021652694791555405,144.81643676757812,-161.76622172871294,0.03666222095489502,1.0
75,61.397663888419224,34.660587310791016,86.0,2.814267158508301,86.0,-118.92010079166704,-168.2800539230562,1221.5448479652405,111.23007202148438,65.45836639404297,75.0,0.31326043605804443,0.09475935250520706,-196.93612705020197,0.3579867482185364,0.205423966050148,-0.004401317797601223,146.745361328125,0.03335667202186392,2.943605661392212,-112.65442657470703,0.5551248788833618,0.38559645414352417,871.3023255813954,75000,0.0,0.02140791155397892,145.53794860839844,-168.2800539230562,0.0551370270550251,1.0
76,61.40733075007039,13.7765474319458,87.0,2.8904855251312256,87.0,-111.90316904840448,-179.35365375624482,1237.63725066185,148.72531127929688,65.54437255859375,76.0,0.464925616979599,0.21053099632263184,414.3667116962873,0.3580518066883087,0.20894131064414978,-0.007836844772100449,148.80479431152344,0.032055106170371106,2.859736919403076,-115.43585968017578,0.5578603148460388,0.3794533610343933,872.7816091954023,76000,0.0,0.021221324801445007,147.5799560546875,-179.35365375624482,0.02842477709054947,1.0
77,61.42036280044537,9.226553916931152,88.0,2.7657134532928467,88.0,-110.14912916802078,-180.46036105875962,1253.6558966636658,114.13804626464844,66.66950988769531,77.0,0.4029792547225952,0.12865081429481506,23.157901741140027,0.3570365905761719,0.19133417308330536,-0.0013309585629031062,149.19915771484375,0.032055106170371106,2.801337242126465,-113.84899139404297,0.5579888224601746,0.4088829755783081,874.2272727272727,77000,0.0,0.02173791453242302,147.83216857910156,-180.46036105875962,0.13731306791305542,1.0
78,61.42973301595995,8.651549339294434,89.0,4.049979209899902,89.0,-99.78173450042037,-179.2883639151031,1269.7434315681458,154.90028381347656,67.35188293457031,78.0,0.42653146386146545,0.05137178301811218,698.507654904811,0.3570915162563324,0.20431877672672272,5.697794404113665e-05,150.24185180664062,0.03142349394213421,2.956061363220215,-114.60486602783203,0.5575025677680969,0.40939053893089294,875.6404494382023,78000,0.0,0.02182065136730671,148.47198486328125,-179.2883639151031,0.0010362006723880768,1.0
79,61.43858839572396,15.888004302978516,90.0,2.643847703933716,90.0,-96.55337450036473,-171.27298189346675,1285.836834192276,155.1083526611328,68.43733215332031,79.0,0.37200918793678284,0.2566830515861511,155.2587055039757,0.3567987084388733,0.21950070559978485,0.000711086904630065,151.4110107421875,0.03019736003336582,2.626887798309326,-114.96770477294922,0.5555350184440613,0.42570745944976807,877.0222222222222,79000,0.0,0.021908333525061607,149.88465881347656,-171.27298189346675,0.23432445526123047,1.0
80,61.42282469512995,20.90799331665039,91.0,2.870105743408203,91.0,-87.87062501279668,-167.50889170740922,1302.4474272727966,153.43682861328125,69.48705291748047,80.0,0.3295774757862091,0.08717706799507141,598.0665845050788,0.3566533625125885,0.2013455331325531,0.002616570796817541,151.5857391357422,0.032055106170371106,2.78704833984375,-113.27323150634766,0.5544804334640503,0.38847023248672485,878.3736263736264,80000,0.0,0.021999472752213478,149.908447265625,-167.50889170740922,0.17045597732067108,1.0
81,61.35103858642971,13.96886920928955,92.0,3.442229986190796,92.0,-94.73922778188593,-161.01212430631952,1320.2710478305817,72.70036315917969,70.51307678222656,81.0,0.35720375180244446,0.07376289367675781,-644.227449309026,0.3565671443939209,0.1905410885810852,0.003735259175300598,152.4790802001953,0.032055106170371106,3.045814275741577,-117.01116943359375,0.5527629256248474,0.3876713514328003,879.695652173913,81000,0.0,0.02206145040690899,150.6792755126953,-161.01212430631952,0.12477107346057892,1.0
82,61.17689406010159,9.496391296386719,93.0,2.748483419418335,93.0,-95.35766596419312,-155.25910163621626,1340.3753371238708,119.16584014892578,71.37920379638672,82.0,0.4116555452346802,-0.02761390432715416,-145.45115873107574,0.3567048907279968,0.2314431071281433,0.003773663891479373,154.81875610351562,0.030804326970036475,2.6463418006896973,-116.4839859008789,0.5514844655990601,0.4536387026309967,880.989247311828,82000,0.0,0.021955257281661034,153.0352020263672,-155.25910163621626,0.08657961338758469,1.0
83,61.16730210890971,9.295334815979004,94.0,3.0581350326538086,94.0,-93.75937653282841,-154.1493616129943,1356.9341320991516,138.48617553710938,72.18366241455078,83.0,0.41565611958503723,0.1935165375471115,37.30035683907767,0.3568774461746216,0.17789144814014435,0.0032674078829586506,155.2392578125,0.030197360033365817,2.8432087898254395,-118.27208709716797,0.5510109663009644,0.39850354194641113,882.1063829787234,83000,0.0,0.021851059049367905,153.54869079589844,-154.1493616129943,0.16284647583961487,1.0
84,61.156791477511646,25.916828155517578,95.0,4.926029682159424,95.0,-88.91102046869494,-158.81361623495647,1373.518753528595,133.7208251953125,72.70580291748047,84.0,0.35687801241874695,0.14463579654693604,313.5025328543829,0.3568156957626343,0.22881227731704712,0.0013410872779786587,155.84161376953125,0.029602352743226954,3.3792831897735596,-117.78794860839844,0.5523414611816406,0.3592742383480072,883.3473684210526,84000,0.0,0.021725540980696678,154.41091918945312,-158.81361623495647,0.14806848764419556,1.0
85,61.19092138783735,19.988611221313477,96.0,2.399790048599243,96.0,-90.00446451601131,-165.159784616967,1389.0949518680573,119.86199188232422,73.02867126464844,85.0,0.4915468096733093,0.24012863636016846,-181.85376449058586,0.35643428564071655,0.19184119999408722,0.00378201506100595,159.03109741210938,0.030197360033365817,2.3288204669952393,-117.8496322631836,0.554002583026886,0.47670501470565796,884.5625,85000,0.0,0.021947365254163742,157.04534912109375,-165.159784616967,0.09959854185581207,1.0
86,61.0754822396352,34.75971603393555,97.0,2.9373223781585693,97.0,-101.92668137923673,-172.68071099245944,1408.0936710834503,48.567474365234375,73.37967681884766,86.0,0.4275340437889099,-0.11089155077934265,-1115.315114753397,0.3564595878124237,0.20801270008087158,0.006269341800361872,159.01234436035156,0.029602352743226954,2.6728696823120117,-118.62217712402344,0.5557612180709839,0.41141796112060547,885.7525773195877,86000,0.0,0.02200970984995365,157.7412567138672,-172.68071099245944,0.0004175528883934021,1.0
87,61.06181796088051,20.167604446411133,98.0,2.495980978012085,98.0,-93.22449842462443,-188.42861941591974,1424.785617351532,158.76531982421875,73.1878662109375,87.0,0.4095325171947479,0.06643737852573395,655.1632356720332,0.3559410870075226,0.22631169855594635,0.0004729684442281723,160.00546264648438,0.02901906944733551,2.4122722148895264,-116.83047485351562,0.5596064329147339,0.3775831162929535,886.9183673469388,87000,0.0,0.02174881473183632,158.70816040039062,-188.42861941591974,-0.030109740793704987,1.0
88,61.0934208378578,11.747252464294434,99.0,9.196210861206055,99.0,-87.61632698294844,-194.47384138868438,1440.416967868805,143.0232696533203,72.91197967529297,88.0,0.36051803827285767,-0.04671110957860947,400.29458844286194,0.3563719391822815,0.18734221160411835,0.0019504219526425004,159.48123168945312,0.029602352743226954,6.914645195007324,-117.93766784667969,0.5611861348152161,0.3917818069458008,888.060606060606,88000,0.0,0.0217756200581789,157.74993896484375,-194.47384138868438,0.04296227544546127,1.0
