total/epochs,total/episodes,train/loss_actor,eval/episodes,obs_rms_mean,reference_actor_Q_std,rollout/episode_steps,reference_actor_Q_mean,total/duration,total/steps_per_second,rollout/return,rollout/Q_mean,rollout/return_history,rollout/actions_mean,obs_rms_std,total/steps,eval/return_history,train/param_noise_distance,train/loss_critic,rollout/actions_std,reference_action_mean,ret_rms_std,ret_rms_mean,reference_perturbed_action_std,param_noise_stddev,reference_action_std,eval/Q,reference_Q_std,rollout/episodes,reference_Q_mean,eval/return,reference_perturbed_action_mean
56,290.0,-273.0047302246094,56.0,-0.010289234109222889,129.11257934570312,193.00344827586207,176.462646484375,633.830424785614,88.3517070341667,206.41146880259316,153.1287841796875,289.2806798787591,0.5429689884185791,1.5396090745925903,56000,249.20324928175998,0.17045174539089203,93.52828216552734,0.5111135840415955,0.5130178332328796,1.0,0.0,0.6269689202308655,0.019882513137642284,0.5898422002792358,290.0594177246094,130.37278747558594,290.0,166.71859741210938,73.33049703313982,0.4580507278442383
57,295.0,-272.3827209472656,57.0,-0.011074699461460114,135.63040161132812,193.05084745762713,168.2823028564453,645.3784556388855,88.32027084569079,208.25225879483838,155.5175018310547,291.37234042251765,0.540467381477356,1.544075846672058,57000,248.9831136852999,0.17616286873817444,83.86711883544922,0.5126791596412659,0.5204825401306152,1.0,0.0,0.5431562662124634,0.020282151651708893,0.5537403225898743,277.4864196777344,136.5797119140625,295.0,159.64138793945312,236.65552028353704,0.5761866569519043
58,299.0,-276.9136047363281,58.0,-0.009997641667723656,132.90452575683594,193.33444816053512,177.71044921875,657.1597473621368,88.25860109785195,209.78888813209142,157.7900390625,295.71910697174957,0.5394711494445801,1.546302080154419,58000,251.50214200703815,0.23366384208202362,124.11791229248047,0.5125280022621155,0.5309154987335205,1.0,0.0,0.573319137096405,0.020282151651708893,0.5829927325248718,269.8570861816406,134.21078491210938,299.0,167.50022888183594,395.0867563461157,0.5135955214500427
59,305.0,-279.7374267578125,59.0,-0.0105734309181571,139.70928955078125,193.28524590163934,172.15301513671875,668.5878190994263,88.24569983861171,211.1028999359239,159.93919372558594,308.56033702989333,0.5363352298736572,1.553907036781311,59000,250.7361866397455,0.2140614539384842,97.11674499511719,0.5143706202507019,0.44500645995140076,1.0,0.0,0.6378040313720703,0.019490749081111935,0.6395883560180664,281.1279602050781,139.6531524658203,305.0,163.35934448242188,206.3107753367724,0.42518150806427
60,308.0,-281.6349792480469,60.0,-0.009325182065367699,141.4142608642578,194.75974025974025,176.7227783203125,679.8411827087402,88.25590671182596,212.23201444384534,161.9013214111328,317.3433864587614,0.5363566279411316,1.5544242858886719,60000,250.82837758434678,0.2091473788022995,79.6816177368164,0.5139857530593872,0.5132320523262024,1.0,0.0,0.611373782157898,0.019490749081111935,0.5958856344223022,261.5400390625,141.29409790039062,308.0,167.51605224609375,256.2676433158217,0.4805861711502075
61,311.0,-283.2782287597656,61.0,-0.010773942805826664,144.09718322753906,195.97749196141478,177.62442016601562,691.2888460159302,88.24097242644402,213.1796225956914,163.8214874267578,327.0912063300126,0.5346896648406982,1.5635210275650024,61000,251.36007324943776,0.24099579453468323,88.72473907470703,0.515334963798523,0.44040119647979736,1.0,0.0,0.5560541152954102,0.019106704324195603,0.6428746581077576,295.4745178222656,144.3727264404297,311.0,168.22056579589844,283.26181315489663,0.5584532022476196
62,314.0,-287.0611267089844,62.0,-0.010701312683522701,141.93536376953125,196.35668789808918,182.8984375,702.7040827274323,88.2305959563477,214.58074650008956,166.0486602783203,333.76063235394327,0.5343406200408936,1.5710340738296509,62000,251.72112551598013,0.2197737693786621,122.49888610839844,0.5158283710479736,0.365438312292099,1.0,0.0,0.6226497292518616,0.020282151651708893,0.6864743828773499,298.1338195800781,143.64718627929688,314.0,171.8704071044922,273.7453137750649,0.5098894238471985
63,315.0,-289.4935607910156,63.0,-0.00875801034271717,145.864013671875,198.9079365079365,182.6746826171875,714.3746244907379,88.189022734271,216.64121575322375,168.5972900390625,342.3962956552264,0.5360576510429382,1.562954306602478,63000,251.8778856236074,0.22280709445476532,92.69939422607422,0.5140315890312195,0.40469297766685486,1.0,0.0,0.6392393708229065,0.018730226766195082,0.6531614065170288,303.5283203125,146.53578186035156,315.0,173.6023406982422,261.597012296497,0.41124558448791504
64,317.0,-292.1192626953125,64.0,-0.00750771164894104,142.0362091064453,201.33438485804416,189.33035278320312,725.7108180522919,88.18939777109456,218.9155736416538,171.09872436523438,348.2822638298528,0.5352461338043213,1.5583454370498657,64000,250.6303789382589,0.214814692735672,93.29399108886719,0.5134807229042053,0.4148373305797577,1.0,0.0,0.6988580226898193,0.019106704324195603,0.6590352654457092,287.930419921875,143.96896362304688,317.0,178.09681701660156,172.03745776130694,0.34933292865753174
65,323.0,-294.5986022949219,65.0,-0.00788075476884842,142.27642822265625,200.89783281733747,189.07684326171875,737.2489738464355,88.16560253841615,219.93951494129135,173.19236755371094,345.43787306668315,0.5331376791000366,1.5634132623672485,65000,251.95252453894415,0.2078613042831421,150.94003295898438,0.5144317150115967,0.4549180567264557,1.0,0.0,0.6576743721961975,0.018730226766195082,0.6556328535079956,301.84869384765625,142.82778930664062,323.0,179.53750610351562,336.569842982801,0.45983362197875977
66,328.0,-296.8198547363281,66.0,-0.00995241291821003,142.13653564453125,201.0,193.8762664794922,748.2577230930328,88.20490315446307,221.3103245347574,174.89125061035156,352.0097759308576,0.5306658148765564,1.5778656005859375,66000,249.97501507286788,0.1945016086101532,117.32774353027344,0.51743084192276,0.38371673226356506,1.0,0.0,0.6141791939735413,0.018730226766195082,0.6980236768722534,311.6866149902344,143.91722106933594,328.0,183.68185424804688,121.43689977791018,0.5422688126564026
67,332.0,-293.4627990722656,67.0,-0.009567288681864738,139.17742919921875,201.45180722891567,201.3348388671875,759.5701727867126,88.2077817171128,221.1781925700894,176.8640594482422,345.3333795235103,0.5309464931488037,1.5823267698287964,67000,250.59683466225158,0.16937845945358276,98.77578735351562,0.5169519186019897,0.470376580953598,1.0,0.0,0.6194626688957214,0.019106704324195603,0.5881438255310059,289.22369384765625,140.87164306640625,332.0,188.74636840820312,291.63692756157724,0.4039967954158783
68,338.0,-299.48028564453125,68.0,-0.011427009478211403,140.19674682617188,200.8846153846154,203.08206176757812,770.4568908214569,88.25931834745326,221.73469628078985,178.57977294921875,330.37913984166977,0.5283403396606445,1.5923335552215576,68000,249.99050651217578,0.198752298951149,75.17182922363281,0.5194286704063416,0.4367334544658661,1.0,0.0,0.6050071716308594,0.018730226766195082,0.6201875805854797,273.50775146484375,141.2246856689453,338.0,191.16001892089844,209.3665204570961,0.47706279158592224
69,346.0,-296.7430725097656,69.0,-0.014190454967319965,146.26675415039062,199.27167630057804,191.82379150390625,781.4156551361084,88.30127672318193,221.36836336768755,180.1574249267578,320.28102334158524,0.525249719619751,1.6036020517349243,69000,248.79444304473841,0.19843485951423645,232.16502380371094,0.5225842595100403,0.33094844222068787,1.0,0.0,0.5735942721366882,0.018730226766195082,0.6650592088699341,304.0282287597656,147.99610900878906,346.0,182.78128051757812,167.46212725899716,0.5389224886894226
70,349.0,-300.7731628417969,70.0,-0.014458523131906986,148.49026489257812,198.64469914040114,193.70480346679688,792.6008286476135,88.31683928395394,220.59472864318616,181.88958740234375,315.2610808264915,0.525286078453064,1.6071538925170898,70000,247.61922225414415,0.20007601380348206,132.75112915039062,0.5224412679672241,0.40310415625572205,1.0,0.0,0.6238850355148315,0.019106704324195603,0.6659072041511536,273.9251708984375,149.37384033203125,349.0,185.27609252929688,166.52898770313791,0.4085571765899658
71,353.0,-304.5903625488281,71.0,-0.015308509580790997,145.9011993408203,200.92351274787535,198.173828125,804.0712051391602,88.30063748858171,222.50024735953173,183.9410858154297,320.98108672105764,0.525313138961792,1.6134856939315796,71000,249.08504183851372,0.23355095088481903,121.88350677490234,0.5223080515861511,0.32227006554603577,1.0,0.0,0.5765645503997803,0.019106704324195603,0.6881023049354553,308.5869445800781,148.53012084960938,353.0,186.41864013671875,351.6924127443872,0.539400041103363
72,354.0,-309.6518249511719,72.0,-0.014405310153961182,151.34226989746094,203.180790960452,192.64016723632812,815.2837612628937,88.3128101171429,224.48504389373315,186.14239501953125,326.17722242734555,0.5254366397857666,1.6090834140777588,72000,250.07082579460854,0.20443250238895416,92.12033081054688,0.520745038986206,0.49363288283348083,1.0,0.0,0.6541619300842285,0.018730226766195082,0.6186131834983826,298.5803527832031,152.96421813964844,354.0,182.341064453125,320.0614866773367,0.42404434084892273
73,357.0,-306.96044921875,73.0,-0.016053413972258568,149.45033264160156,203.47338935574228,199.58633422851562,826.2839303016663,88.34735533746685,223.92003883312037,187.9652862548828,322.46446915740466,0.5241326093673706,1.6174938678741455,73000,248.89253810691517,0.2112458348274231,110.15575408935547,0.5223058462142944,0.3389202654361725,1.0,0.0,0.670742392539978,0.018361167303396805,0.6849697232246399,317.0994567871094,152.2628631591797,357.0,186.73794555664062,164.05582459299382,0.3553880751132965
74,363.0,-312.0997619628906,74.0,-0.017337003722786903,148.77236938476562,203.6556473829201,205.78866577148438,837.2894024848938,88.38043307413662,226.115535287032,189.4847412109375,319.79263247322706,0.5214136242866516,1.6280899047851562,74000,249.25480699990996,0.1597912758588791,89.1436538696289,0.5250358581542969,0.3921702802181244,1.0,0.0,0.6917133331298828,0.018361167303396805,0.6438208818435669,291.1353759765625,151.7247772216797,363.0,192.85696411132812,275.70043618853117,0.34715914726257324
75,369.0,-306.6793212890625,75.0,-0.020090162754058838,146.90126037597656,203.20867208672087,211.33203125,849.0443058013916,88.33461279645398,225.4875484389638,190.7353515625,306.3658014262917,0.5197996497154236,1.6377159357070923,75000,251.2914516609832,0.15783379971981049,180.88406372070312,0.5269715189933777,0.4691751003265381,1.0,0.0,0.5841468572616577,0.018730226766195082,0.5954916477203369,306.2799377441406,149.5946502685547,369.0,197.74151611328125,402.0031565804007,0.5258802175521851
76,377.0,-312.0692138671875,76.0,-0.022266436368227005,149.0393829345703,201.42175066312998,210.6250762939453,860.2128846645355,88.35022278193189,223.55006513935334,192.03701782226562,297.95370421885923,0.5186535120010376,1.6452217102050781,76000,253.48186075845177,0.23895017802715302,177.39671325683594,0.5280877947807312,0.37543079257011414,1.0,0.0,0.6685438752174377,0.017999379770019416,0.6622448563575745,300.3084716796875,152.22634887695312,377.0,197.77786254882812,417.76254306859425,0.2756952941417694
77,379.0,-311.8182067871094,77.0,-0.021695531904697418,148.65811157226562,201.4036939313984,212.8931884765625,871.7432622909546,88.32875839802057,224.0032823285669,193.7910614013672,297.2100128044475,0.5197191834449768,1.6432241201400757,77000,255.81361407095733,0.17390573024749756,170.35699462890625,0.527586817741394,0.5376086831092834,1.0,0.0,0.4723241627216339,0.018361167303396805,0.5386369228363037,315.3540344238281,151.8424072265625,379.0,200.71839904785156,433.02686582137994,0.6256958842277527
78,384.0,-313.6372985839844,78.0,-0.021670276299118996,151.9194793701172,203.09114583333334,206.2493438720703,883.3716740608215,88.29805425097837,224.60040615851116,195.3717803955078,290.63769398204346,0.5207311511039734,1.6440801620483398,78000,256.4257749227258,0.1998344510793686,149.9735565185547,0.5270578265190125,0.5315690636634827,1.0,0.0,0.5421052575111389,0.019882513137642284,0.5166800022125244,310.75537109375,155.22113037109375,384.0,193.91917419433594,303.56216050889896,0.4964827001094818
79,389.0,-312.00946044921875,79.0,-0.023977914825081825,154.53692626953125,202.76349614395886,208.42596435546875,894.6164648532867,88.30599827262922,225.59457612819938,196.697998046875,282.9135505390177,0.5191554427146912,1.6488524675369263,79000,256.6157878804806,0.2588946521282196,96.57762908935547,0.5290555357933044,0.4706195592880249,1.0,0.0,0.48965829610824585,0.020689822899908242,0.5928245186805725,311.77972412109375,157.41311645507812,389.0,195.35562133789062,271.4367985853544,0.618477463722229
80,393.0,-316.6654968261719,80.0,-0.02503853105008602,153.58705139160156,203.08142493638678,214.69979858398438,906.304524898529,88.27055123547673,225.683660195489,198.73025512695312,276.57945148900404,0.5193026065826416,1.6496556997299194,80000,258.52001698281805,0.22750703990459442,242.63282775878906,0.5285535454750061,0.42177727818489075,1.0,0.0,0.5246254205703735,0.019490749081111935,0.6183502078056335,327.55462646484375,156.09063720703125,393.0,201.12513732910156,408.9541160674786,0.5783059000968933
81,398.0,-316.6047058105469,81.0,-0.025618189945816994,156.3409881591797,202.25125628140702,218.59979248046875,918.3225128650665,88.20430607465867,223.85566279156637,199.93658447265625,268.07521507765165,0.5199302434921265,1.6473854780197144,81000,259.4793756575823,0.16551388800144196,124.84416961669922,0.5280117988586426,0.4981740415096283,1.0,0.0,0.5327621698379517,0.019490749081111935,0.5668110847473145,332.7649841308594,159.4627685546875,398.0,204.80752563476562,336.2280696387208,0.5362164378166199
82,400.0,-318.0499267578125,82.0,-0.02490156888961792,156.65493774414062,204.1075,211.35037231445312,929.4564454555511,88.22360681980061,225.21458978204697,201.82473754882812,269.32484858752304,0.5204344987869263,1.6437376737594604,82000,257.97589020156664,0.19091151654720306,191.98968505859375,0.526777982711792,0.4536685049533844,1.0,0.0,0.5692396759986877,0.020282151651708893,0.6146255731582642,272.8338623046875,160.0961151123047,400.0,199.74574279785156,136.1935682642966,0.49793556332588196
83,404.0,-317.7353820800781,83.0,-0.024641647934913635,151.9596405029297,204.9950495049505,221.69515991210938,941.3012475967407,88.175810041588,227.38532123548333,203.3358612060547,279.655009574115,0.5200991034507751,1.6430435180664062,83000,261.6120840928253,0.1828201562166214,124.56725311279297,0.5267388224601746,0.46863803267478943,1.0,0.0,0.6348492503166199,0.020282151651708893,0.6283380389213562,342.9433288574219,155.87806701660156,404.0,206.72671508789062,559.7799831760365,0.5097830295562744
84,409.0,-320.5599365234375,84.0,-0.02547500841319561,155.9272918701172,205.01466992665036,213.02890014648438,952.5913817882538,88.18051643750005,227.37556702033356,204.48480224609375,274.26525152028375,0.5190572738647461,1.6467212438583374,84000,263.03501086261974,0.1876562535762787,185.04318237304688,0.5278611779212952,0.5295687317848206,1.0,0.0,0.6618959903717041,0.019882513137642284,0.6060853600502014,301.60906982421875,159.5837860107422,409.0,199.3604278564453,381.1379327555594,0.45120421051979065
85,414.0,-323.0926818847656,85.0,-0.025618359446525574,155.40281677246094,204.9927536231884,216.18350219726562,963.5480990409851,88.21562730973172,228.52449839038457,205.74588012695312,272.3078793259109,0.5177197456359863,1.6480005979537964,85000,261.8165458019741,0.18705971539020538,205.6731414794922,0.5292718410491943,0.4671708643436432,1.0,0.0,0.589426577091217,0.018730226766195082,0.5973407030105591,327.32049560546875,159.25808715820312,414.0,202.6435546875,159.46548070774313,0.46534156799316406
86,417.0,-323.3482666015625,86.0,-0.02590687945485115,156.4563446044922,205.59232613908873,217.61949157714844,975.0898740291595,88.1969983388713,229.3720140345408,206.98971557617188,262.5189300799924,0.5170189738273621,1.6523334980010986,86000,262.54927821482755,0.19580329954624176,256.15087890625,0.5298172235488892,0.47240564227104187,1.0,0.0,0.5264962911605835,0.019490749081111935,0.6075838804244995,309.58428955078125,159.0480499267578,417.0,205.40191650390625,324.8315333073698,0.5646381378173828
87,421.0,-326.6072082519531,87.0,-0.026864562183618546,155.31288146972656,206.5083135391924,219.26719665527344,986.2325091362,88.2144922156335,230.09572101529278,208.1401824951172,262.21272081197714,0.5163658261299133,1.6549136638641357,87000,262.8493722300252,0.20713423192501068,94.53888702392578,0.5300208330154419,0.4879722595214844,1.0,0.0,0.6183717846870422,0.019882513137642284,0.5645174384117126,325.015380859375,158.64332580566406,421.0,205.37503051757812,288.6574575370256,0.40300238132476807
88,424.0,-323.3802490234375,88.0,-0.027769537642598152,153.2310028076172,206.5943396226415,224.291015625,998.6707003116608,88.11713407886839,230.15520825118574,209.7328338623047,259.58721462383846,0.5153458118438721,1.657512903213501,88000,266.3805635124931,0.1811046451330185,161.7077178955078,0.5303890705108643,0.5065596103668213,1.0,0.0,0.5720066428184509,0.019882513137642284,0.6080482602119446,341.71966552734375,155.74461364746094,424.0,211.60043334960938,573.5942050871953,0.5261681079864502
89,426.0,-324.99298095703125,89.0,-0.027316072955727577,157.9664764404297,208.7206572769953,214.451416015625,1009.8959674835205,88.12788927335954,232.8995259752258,211.40040588378906,267.5520077617745,0.5141933560371399,1.6567844152450562,89000,266.3965462890837,0.15597285330295563,186.4895477294922,0.5300719738006592,0.6057069897651672,1.0,0.0,0.5545401573181152,0.020282151651708893,0.5016113519668579,310.1869201660156,161.80276489257812,426.0,201.61453247070312,267.8030306290572,0.5281639099121094
